Id,PreId,TogetherPreId,Name,TaskDes,Type,Chapter,ChapterName,ServerLevel,AcceptLimitBaseLevel,AcceptLimitJobLevel,PushLevel,AcceptLimitProfession,AcceptLimitSex,AcceptLimitItem,AcceptLimitIdentity,FinishLimitIdentity,FinishLimitCD,AcceptNpc,FinishNpc,ItemAfterAccept,ItemBeforeFinish,AcceptAutoPath,Accepttype,Finishtype,ShortcutShowType,FindwayType,AbandonType,DestroyType,LimitTask,CycleNumber,TargetSubTasks,TargetSubTaskChoose,Target1,SpecialMes1,TargetDes1,Target2,SpecialMes2,TargetDes2,Target3,SpecialMes3,TargetDes3,Target4,SpecialMes4,TargetDes4,Target5,SpecialMes5,TargetDes5,TargetRunType,TaskTrigger,IsReminder,FinishTips,NpcFavors,RewardID,DescAcceptable,DescCanFinish,TalkScript,TaskAcceptScriptTag,TaskFinishScriptTag,HideSymbol,AwardExhibition,IsShield,OpenSystemLimit,LocalizationArea
12001820,12001810,,狸猫秘密计划,确定了调查的方向，向狸猫帮进发！,7,12005,狸猫帮,,41=0,0=0,41=0,0,2,,0,,,1687=16,10151=12,,,1,1,1,2,1,1,1,,,,,5|0=1|12=60.13=2.23=73.98,,去吉芬西部寻找狸猫帮的踪迹,27|3005=1|12=49.44=5.30=66.26,,一位学者陷入了魔物的包围，用口哨转移魔物们的注意力,2|1023=5|12=49=5.30=66,,从魔物手中救出学者,,,,,,,2,1=0=3=10151=12=42.43=5.30=63.59=63.00|4=1=14=2=10151=10403|4=1=15=12001820|1=0=3=10160=12=43.47=5.35=65.44=197.53|1=0=3=10161=12=44.67=5.35=63.57=283.56|1=0=3=10162=12=43.12=5.35=61.61=9.21|4=2=4=10160|4=2=4=10161|4=2=4=10162|4=2=7=1023=8=12=48.27=5.35=65.17=6|4=3=8=1023=8|4=2=14=1=0=11616,,,,1800100,跟骑士团官员汇报你的发现,魔物学者对你的出手相救十分感激,12018,Adventure_12001820_accept,Adventure_12001820_finish,0,,,,
12001830,12001820,,狸猫秘密计划,这群狸猫聚集在这里是在搞什么鬼？这次来一定要调查清楚了。,7,12005,狸猫帮,,41=0,0=0,41=0,0,2,,0,,,10151=12,10152=12,,,1,1,1,2,1,1,1,,,,,5|0=1|12=52.36=2.48=100.16,,前往狸猫帮在北方的老巢,27|3060311=1|12=49.57=6.06=114.06,,变身成狸猫的样子,7|2019=1||12=48.88=5.35=112.84,,与狸猫对暗号（走到<color=$$Blue$$>观景台</color>找到狸猫王，注意观察狸猫们的动作，<color=$$Blue$$>用正确的顺序模仿一遍</color>，让他们信任你）,,,,,,,2,4=2=1=2019|2=0=2=2019|1=0=4=10151|4=2=10=905201|3=0=23=905201|4=3=3=10152=12=96.33=13.66=113.63=236.00|1=0=14=2=10151=11617|4=1=14=1=0=11618,,,,1800110,魔物学者惊讶于你为什么会来到这里,质问狸猫帮到底在密谋什么,12018,Adventure_12001830_accept,Adventure_12001830_finish,0,,,,
12001840,12001830,,狸猫秘密计划,看狸猫们窃窃私语，似乎隐藏着什么让他们兴奋的秘密,7,12005,狸猫帮,,41=0,0=0,41=0,0,2,,0,,,10152=12,10152=12,,,1,1,1,2,1,1,1,,,,,3|200354=1|12=91.39=13.37=116.87,,去望远镜里看看狸猫们聚在一起到底是为了什么秘密,,,,,,,,,,,,,2,1=0=11=200354=1=12=94.07=13.37=116.01|4=1=12=200354=1|4=1=9=17,,,,1800120,狸猫王准备给你分享它的秘密,这……狸猫王是不是在耍你？,12018,Adventure_12001840_accept,Adventure_12001840_finish,0,,,,
12001850,12001840,,狸猫秘密计划,那狸猫王觉得形势不太对，眼睛咕噜咕噜的转，似乎在打什么主意！,7,12005,狸猫帮,,41=0,0=0,41=0,0,2,,0,,,10152=12,1687=16,,,1,1,1,2,1,1,1,,,,,2|300003=1|12=95.52=13.66=113.56,,追上那只可恶的狸猫王，狠狠揍他一顿！,3|200355=1|12=82.92=13.12=117.81,,取回丢失的红色魔法晶体,,,,,,,,,,2,1=0=4=10152|1=0=7=300003=1=12=96.33=13.66=113.63=1|4=1=8=300003=1|4=1=11=200355=1=12=81.70=13.12=118.66|2=0=12=200355=1|1=0=14=1=0=10410|4=1=15=12001850|4=1=14=1=0=11619,,,,1800130,质问吉芬金库中丢失的红色魔法晶体去哪了！,丢失的矿石寻回，返回吉芬复命吧！,12018,Adventure_12001850_accept,Adventure_12001850_finish,0,,,,
12002410,,,卡尔西之殇,忠实骑士和拉比丝要结婚了？快去送上祝福！,7,12008,卡尔西,,46=0,0=0,46=0,0,2,,0,,,1283=7,10211=7,,,0,1,1,3,1,1,1,,,,,1|10210=7,Adventure_12002410_exec,忠实骑士和拉比丝要结婚了？快去恭喜他们！,,,,,,,,,,,,,2,1=0=3=10210=7=151.18=9.83=142.15=240|1=0=3=10211=7=140.22=10.00=53.76=180.00|1=0=3=10218=7=55.058=9.85=173.69=135| 5=0=27=97|1=0=22=6056|5=0=14=2=1283=11637,,,,1800140,你收到了来自忠实骑士的一封信件，他有什么事找你呢？,给卡尔西送去婚礼请柬,12024,Adventure_12002410_accept,Adventure_12002410_finish,0,,,,
12002420,12002410,,卡尔西之殇,帮忙的团团转的新郎忠实骑士给卡尔西送上邀请函吧,7,12008,卡尔西,,46=0,0=0,46=0,0,2,,0,,,10211=7,10211=7,,,1,1,2,2,1,1,1,,,12002430|12002440,3,16|0=1,,将婚礼请柬送到卡尔西手中,,,,,,,,,,,,,2,,,,,1800150,给卡尔西送去婚礼请柬,把卡尔西的请柬送过去吧,12024,Adventure_12002420_accept,Adventure_12002420_finish,0,,,,
12002430,,,卡尔西之殇|陪他喝酒,久别重逢，去陪卡尔西喝上一杯吧。,7,12008,卡尔西,,46=0,0=0,46=0,0,2,,0,,,10211=7,10211=7,,,1,1,2,2,1,1,1,,,,,21|110050=1|2006=141.35=10.00=52.19|7=141.35=10.00=52.19,,去跟卡尔西喝一杯吧（点击任务寻路到目的地，坐在椅子上喝一杯）,,,,,,,,,,,,,2,1=0=1=2006|2=0=2=2006|1=0=3=10239=2006=140.22=10.00=53.76=180.00|2=0=4=10239,,,,1800160,接受卡尔西的邀请,回复卡尔西,12024,Adventure_12002430_accept,Adventure_12002430_finish,0,,,,
12002440,,,卡尔西之殇|婉拒喝酒,还有任务在身，还是不要喝酒了吧。,7,12008,卡尔西,,46=0,0=0,46=0,0,2,,0,,,10211=7,10211=7,,,1,1,2,2,1,1,1,,,,,1|10211=7,Adventure_12002440_exec,告诉卡尔西你还有事要做,,,,,,,,,,,,,2,,,,,1800170,还是不去了，还有事要做,还是不去了，还有事要做,12024,Adventure_12002440_accept,Adventure_12002440_finish,0,,,,
12002450,,,卡尔西之殇,原来卡尔西酗酒是因为沉迷于梦中的世界，他请求你进入他的梦境帮他驱除噩梦中不好的东西,7,12008,卡尔西,,999=0,0=0,999=0,0,2,,0,,,10211=7,10211=7,,,1,1,1,2,1,1,1,,,,,27|3002=1|7=142.13=10.00=53.70,,进入卡尔西的梦境,5|0=1|2006=148.51=10.00=50.72|7=148.51=10.00=50.72,Adventure_12002450_exec_1,找到梦中的卡尔西,1|10229=2006||7=148.11=9.82=50.32,Adventure_12002450_exec_1,上前唤醒卡尔西,2|150073=5|2006=148.51=10.00=49.35|7=148.11=9.82=50.32,,赶走欺负克莱尔的魔物,1|10229=2006||7=148.11=9.82=50.32,Adventure_12002450_exec_2,卡尔西似乎对刚才的状况十分懊悔,2,1=0=4=10210|2=0=3=10213=7=138.41=10.22=179.12=274|2=0=3=10212=7=138.4=10.22=179.93=260|4=1=3=10229=2006=149.28=10.00=49.37=34.08|4=1=3=10230=2006=150.73=10.00=52.61=200.64|4=1=1=2006|2=0=2=2006|4=3=7=150073=5=2006=148.51=10.00=49.35=7|4=5=4=10229|4=4=4=10230|4=4=8=150073=5|4=2=15=12002450,,,,1800180,卡尔西似乎有事拜托你,卡尔西醒了吗？,12024,Adventure_12002450_accept,Adventure_12002450_finish,0,,1,,
12002460,12002440|12002430,,卡尔西之殇,婚礼就要开始了，快去观礼祝福新人吧！,7,12008,卡尔西,,46=0,0=0,46=0,0,2,,0,,,10211=7,10212=7,,,1,1,1,2,1,1,1,,,,,5|0=1|7=128.5=9.85=179.59,,婚礼快开始了，快去参加吧！,1|10212=7,Adventure_12002460_exec,婚礼真是太浪漫了，恭喜两个新人吧,9|0=1|7=136.41=10.40=179.08,"SelfPhoto|-60,-2.14",与这对新人合影留念,,,,,,,2,1=0=4=10210|5=0=3=10212=7=138.4=10.22=179.93=260|5=0=3=10213=7=138.41=10.22=179.12=274|1=0=4=10211|4=1=9=5,,,,1800190,卡尔西醒来了，问问他还好吗,婚礼真是太浪漫了，快去向新人表示祝福吧,12024,Adventure_12002460_accept,Adventure_12002460_finish,0,,,,
12002470,12002460,,卡尔西之殇,原来卡尔西的妻子已经……他现在就在墓地，去看看他吧,7,12008,卡尔西,,46=0,0=0,46=0,0,2,,0,,,10212=7,10214=7,3060063=1,3060063=1,1,1,1,2,1,1,1,,,,,1|10214=7,Adventure_12002470_exec,去墓地寻找卡尔西,27|3003=1|7=173.42=10.77=217.47,37.38,为克莱尔献上鲜花吧,,,,,,,,,,2,1=0=3=10214=7=172.66=10.7=219.3=107.5|4=1=4=10212|4=1=4=10213|3=0=14=2=10214=11630,,,,1800200,拉比丝指向的地方是……墓地？,卡尔西看起来极为悲伤,12024,Adventure_12002470_accept,Adventure_12002470_finish,0,,,,
12002480,12002470,,卡尔西之殇,名誉骑士有急事传唤你，似乎是因为之前的下水道事件查到了一些眉目,7,12008,卡尔西,,46=0,0=0,46=0,0,2,,0,,,10215=7,10215=7,,,0,3,1,2,1,1,1,,,,,1|10214=7,Adventure_12002480_01_exec,名誉骑士有急事传唤，跟卡尔西告别吧,1|10215=7,Adventure_12002480_02_exec,询问名誉骑士找到了什么线索,5|0=1|7=170.12=10.99=210.3,,卡尔西在进行秘密实验？找到他弄清楚这事,,,,,,,2,4=1=3=10215=7=130.5=9.8=189.17=280|4=2=4=10214|4=3=14=1=0=10490,,,,1800210,名誉骑士有急事传唤你前往,卡尔西不见了，快回去向名誉骑士禀报,12024,Adventure_12002480_accept,Adventure_12002480_finish,0,,,,
12002490,12002480,,卡尔西之殇,卡尔西怎么会和下水道事件扯在一起？这不可能，快去找他,7,12008,卡尔西,,46=0,0=0,46=0,0,2,,0,,,10215=7,10217=14,,,1,1,1,2,1,1,1,,,,,5|0=1|14=64.79=4.48=50.46,,找到魔物学者解答我们的疑问,,,,,,,,,,,,,2,2=0=3=10216=14=59.12=4.48=49.59=134.00|1=0=3=10217=14=60.69=5.38=39.40=44.00|1=0=4=10215|1=0=10=3520601|4=1=23=3520601,,,,1800220,卡尔西走之前有没有留下什么线索呢？再去检查一下,忠实骑士倒在了地上……这里究竟发生了什么？,12024,Adventure_12002490_accept,Adventure_12002490_finish,0,,,,
12002500,12002490,,卡尔西之殇,忠实骑士受伤了，拉比丝需要你的帮助,7,12008,卡尔西,,46=0,0=0,46=0,0,2,,0,,,10216=14,10218=7,,,1,1,1,2,1,1,1,,,,,1|10218=7,Adventure_12002500_exec,忠实骑士受伤了，快去找拉比丝,2|150070=4|7=55.68=9.80=171.95,,帮拉比丝赶走这些闻着味道寻来的魔物,,,,,,,,,,2,1=0=3=10225=7=54.39=9.85=172.835=135|2=0=3=10226=7=54.39=9.85=172.835=135|2=0=4=10225|4=1=7=150070=4=7=56.05=9.80=170.03=6|2=0=8=150070=4|1=0=4=10216|1=0=4=10217,,,,1800230,忠实骑士受伤了，先带他去治疗,忠实骑士的伤势已经稳定了,12024,Adventure_12002500_accept,Adventure_12002500_finish,0,,,,
12002510,12002500,,卡尔西之殇,卡尔西留下一封信？上面写着什么呢？,7,12008,卡尔西,,46=0,0=0,46=0,0,2,,0,,,10227=504,10218=7,,,0,3,1,2,1,1,1,,,,,1|10226=7,Adventure_12002510_exec,忠实骑士放心不下卡尔西,,,,,,,,,,,,,2,5=0=3=10227=504=99.27=14.99=115.53=121,,,,1800240,忠实骑士身上有一份卡尔西留下的信，打开读一读,忠实骑士十分担心卡尔西,12024,Adventure_12002510_accept,Adventure_12002510_finish,0,,,,
12002520,12002510,,卡尔西之殇,卡尔西的目的果然是要复活克莱尔，快去想办法阻止他！,7,12008,卡尔西,,46=0,0=0,46=0,0,2,,0,,,1634=16,10219=504,,,1,1,1,2,1,1,1,,,,,5|0=1|504=108.55=15.02=96.79,,原来卡尔西已经逃到了吉芬塔地下，快去找他！,1|10224=504,Adventure_12002520_exec,那个人是被卡尔西抓走的魔物学者！问问他发生了什么,5|0=1|504=103.22=14.97=115.25,,卡尔西就在那里！,,,,,,,2,1=0=3=10221=504=99.38=14.99=113.96=78|4=3=4=10224|4=1=3=10219=504=104.06=14.99=112.7=68|1=0=3=10224=504=114.57=15.20=110.09=210.01|2=0=16=6102|4=1=14=1=0=10491|1=0=24=2690502=504=99.38=14.99=113.96|4=3=4=10221|4=3=3=14675=504=99.38=14.99=113.96=78,,,,1800250,寻找忠实骑士的吉芬线人,卡尔西要复活克莱尔了！快阻止他！,12024,Adventure_12002520_accept,Adventure_12002520_finish,0,,,,
12002530,12002520,,卡尔西之殇,阻止卡尔西复活他的妻子！,7,12008,卡尔西,,46=0,0=0,46=0,0,2,,0,,,10219=504,10226=7,,,1,1,1,2,1,1,1,,,,,5|0=1|504=101.05=14.97=114.95,,快阻止卡尔西复活他的妻子！,1|10219=504,Adventure_12002530_02_exec,没想到竟然是这样的结局,,,,,,,,,,2,2=0=4=10219|3=0=4=10218|3=0=4=10226|4=1=4=14675|4=1=4=10227|4=1=16=6101|4=1=25=2690502,,,,1800260,复活的克莱尔已经魔化了，要尽快消灭她！,结束了……把卡尔西的遗言告诉忠实骑士吧,12024,Adventure_12002530_accept,Adventure_12002530_finish,0,,,,
19001998,,,萌物小分队,,7,19021,萌物小分队,,45=0,0=0,45=0,0,2,,,,,0=0,0=0,,,0,2,2,0,3,1,1,,,,,3|200608=1|16=123.65=17.03=143.70,,,,,,,,,,,,,,,2,1=0=11=200608=1=16=124.58=17.03=144.47|3=0=12=200608=1|1=0=24=2690965=16=124.58=17.43=144.47|3=0=25=2690965|4=1=22=4064,,,,1800270,,,19001,,,0,,,,
19001999,19001998,,萌物小分队,,7,19021,萌物小分队,,45=0,0=0,45=0,0,2,,,,,13426=16,0=0,,,0,1,2,2,1,1,1,,,,,7|2356=1||16=126.90=17.03=141.41,,脚力测试：跟住善司在规定时间内到达目标点<color=$$Blue$$>（可利用副本中的道具加速，任务失败后可重新接取）</color>,,,,,,,,,,,,,2,5=0=3=13426=16=127.31=17.03=143.1=248|1=0=1=2356|2=0=3=13425=16=108.28=17.03=42.21=190|2=0=4=13426,,,,1800280,旁边有个孩子跃跃欲试，好像有话要说,,19001,Explore_19001999_accept,,0,,,,
