Id,PreId,TogetherPreId,Name,TaskDes,Type,Chapter,ChapterName,ServerLevel,AcceptLimitBaseLevel,AcceptLimitJobLevel,PushLevel,AcceptLimitProfession,AcceptLimitSex,AcceptLimitItem,AcceptLimitIdentity,FinishLimitIdentity,FinishLimitCD,AcceptNpc,FinishNpc,ItemAfterAccept,ItemBeforeFinish,AcceptAutoPath,Accepttype,Finishtype,ShortcutShowType,FindwayType,AbandonType,DestroyType,LimitTask,CycleNumber,TargetSubTasks,TargetSubTaskChoose,Target1,SpecialMes1,TargetDes1,Target2,SpecialMes2,TargetDes2,Target3,SpecialMes3,TargetDes3,Target4,SpecialMes4,TargetDes4,Target5,SpecialMes5,TargetDes5,TargetRunType,TaskTrigger,IsReminder,FinishTips,NpcFavors,RewardID,DescAcceptable,DescCanFinish,TalkScript,TaskAcceptScriptTag,TaskFinishScriptTag,HideSymbol,AwardExhibition,IsShield,OpenSystemLimit,LocalizationArea
12005520,12005510,,传说勇士艾文,,21,12017,依思鲁得冒险线45,,45=0,0=0,45=0,0,2,3060425=1,,,,12753=61,12753=61,,,1,1,1,2,1,0,1,,,,,27|4082=1|61=61.96=10.92=55.83,,战前准备：给眼睛涂抹圣水,7|5021=1|5021=63.79=10.92=54.07|61=63.79=10.92=54.07,,击败操纵艾文的恶魔,27|4083=1|61=61.91=10.92=54.81,,使用护身符召唤艾文的意识,1|12755=61,Adventure_12005520_exec,他似乎恢复了，问问他经历了什么,,,,2,1=0=4=12752|1=0=3=12755=61=63.79=10.92=54.07=138.00|1=0=3=12756=5021=63.79=10.92=54.07=138.00|4=1=10=3601301|4=2=23=3601301|4=1=7=140102=1=5021=63.79=10.92=54.07=0|4=2=8=140102=1|4=3=24=2690970=61=63.79=12.77=54.07|2=0=25=2690970|3=0=4=12753|3=0=4=12754|3=0=4=12755|3=0=4=12756|4=3=24=2690971=61=63.79=12.77=54.07|2=0=25=2690971|4=1=1=5021|4=2=2=5021,,,,1600170,战前准备：找尤利卡要护身符，稍后会有唤回艾伦意识的作用,事情告一段落，前往竞技场休息区与尤利卡告别,21001,Adventure_12005520_accept,Adventure_12005520_finish,0,,,,
12005600,,,初级理论测试,,21,12018,职业挑战线,,30=0,0=0,30=0,0,2,,,,,10132=15,0=0,,,0,1,2,2,1,1,1,,,,,27|9005=1|15=37.32=4.29=38.66,,查看职业考核通知函,,,,,,,,,,,,,2,4=1=22=4068,,,,1600180,乐园团发来了考试通知，去乐园团找导师，了解考试细节,,12001,Challenge_12005600_exec,,0,,,,
12005610,12005600,,初级理论测试,剑士,21,12018,职业挑战线,,30=0,0=0,30=0,2000|2101|2102|2201|2202,2,,,,,0=0,0=0,,,0,2,2,3,1,1,1,,,,,1|15950=15,Challenge_12005610_exec,找到骑士考核官，参加并通过初级理论测试,,,,,,,,,,,,,2,,,,,1600190,,,12001,,,0,,,,
12005620,12005600,,初级理论测试,法师,21,12018,职业挑战线,,30=0,0=0,30=0,4000|4101|4102|4201|4202,2,,,,,0=0,0=0,,,0,2,2,3,1,1,1,,,,,1|15951=15,Challenge_12005620_exec,找到魔法师考核官，参加并通过初级理论测试,,,,,,,,,,,,,2,,,,,1600200,,,12001,,,0,,,,
12005630,12005600,,初级理论测试,牧师,21,12018,职业挑战线,,30=0,0=0,30=0,3000|3101|3102|3201|3202,2,,,,,0=0,0=0,,,0,2,2,3,1,1,1,,,,,1|15952=15,Challenge_12005630_exec,找到服事考核官，参加并通过初级理论测试,,,,,,,,,,,,,2,,,,,1600210,,,12001,,,0,,,,
12005640,12005600,,初级理论测试,刺客,21,12018,职业挑战线,,30=0,0=0,30=0,5000|5101|5102,2,,,,,0=0,0=0,,,0,2,2,3,1,1,1,,,,,1|15953=15,Challenge_12005640_exec,找到刺客考核官，参加并通过初级理论测试,,,,,,,,,,,,,2,,,,,1600220,,,12001,,,0,,,,
12005650,12005600,,初级理论测试,猎人,21,12018,职业挑战线,,30=0,0=0,30=0,7000|7101|7102|7201|7202|7211|7212,2,,,,,0=0,0=0,,,0,2,2,3,1,1,1,,,,,1|15954=15,Challenge_12005650_exec,找到弓箭手考核官，参加并通过初级理论测试,,,,,,,,,,,,,2,,,,,1600230,,,12001,,,0,,,,
12005660,12005600,,初级理论测试,商人,21,12018,职业挑战线,,30=0,0=0,30=0,6000|6101|6102|6201|6202,2,,,,,0=0,0=0,,,0,2,2,3,1,1,1,,,,,1|15955=15,Challenge_12005660_exec,找到商人考核官，参加并通过初级理论测试,,,,,,,,,,,,,2,,,,,1600250,,,12001,,,0,,,,
12005690,12005610|12005620|12005630|12005640|12005650|12005660,,初级理论测试,收,21,12018,职业挑战线,,30=0,0=0,30=0,0,2,,,,,0=0,0=0,,,0,2,2,2,1,1,1,,,,,1|10131=15,Challenge_12005690_exec,完成了初级理论测试，去找乐园团团长登记汇报吧,,,,,,,,,,,,,2,,,,,1600240,,,12001,,,0,,,,
12005700,,,高级理论测试,接,21,12019,职业挑战线,,40=0,0=0,40=0,2101|2102|2201|2202|3101|3102|3201|3202|4101|4102|5101|5102|6101|6102|7101|7102|6201|6202|7201|7202|7211|7212|4201|4202,2,,,,,10132=15,0=0,,,0,1,2,2,1,1,1,,,,,27|9006=1|15=37.32=4.29=38.66,,查看职业考核通知函,,,,,,,,,,,,,2,4=1=22=4069,,,,1600260,乐园团发来了考试通知，去乐园团找导师，了解考试细节,,12002,Challenge_12005700_exec,,0,,,,
12005710,12005700,,高级理论测试,剑士,21,12019,职业挑战线,,40=0,0=0,40=0,2101|2102,2,,,,,15956=15,0=0,,,0,1,2,2,1,1,1,,,,,1|15950=15,Challenge_12005710_exec,记住知识点，做好准备的话，就去找导师参加高级理论考试吧,,,,,,,,,,,,,2,5=0=3=15956=15=38.96=4.29=51.46=86.00|2=0=4=15956,,,,1600270,找到学者，请教高级理论考试知识点,,12002,Challenge_12005710_accept,,0,,,,
12005711,12005700,,高级理论测试,十字军,21,12019,职业挑战线,,40=0,0=0,40=0,2201|2202,2,,,,,15964=15,0=0,,,0,1,2,2,1,1,1,,,,,1|15965=15,Challenge_12005711_exec,记住知识点，做好准备的话，就去找导师参加高级理论考试吧,,,,,,,,,,,,,2,5=0=3=15964=15=38.96=4.29=51.46=86.00|2=0=4=15964,,,,,找到学者，请教高级理论考试知识点,,12002,Challenge_12005711_accept,,0,,,,
12005720,12005700,,高级理论测试,法师,21,12019,职业挑战线,,40=0,0=0,40=0,4101|4102,2,,,,,15957=15,0=0,,,0,1,2,2,1,1,1,,,,,1|15951=15,Challenge_12005720_exec,记住知识点，做好准备的话，就去找大法师参加高级理论考试吧,,,,,,,,,,,,,2,5=0=3=15957=15=38.96=4.29=51.46=86.00|2=0=4=15957,,,,1600280,找到学者，请教高级理论考试知识点,,12002,Challenge_12005720_accept,,0,,,,
12005730,12005700,,高级理论测试,牧师,21,12019,职业挑战线,,40=0,0=0,40=0,3101|3102,2,,,,,15958=15,0=0,,,0,1,2,2,1,1,1,,,,,1|15952=15,Challenge_12005730_exec,记住知识点，做好准备的话，就去找修女参加高级理论考试吧,,,,,,,,,,,,,2,5=0=3=15958=15=38.96=4.29=51.46=86.00|2=0=4=15958,,,,1600290,找到学者，请教高级理论考试知识点,,12002,Challenge_12005730_accept,,0,,,,
12005731,12005700,,高级理论测试,武僧,21,12019,职业挑战线,,40=0,0=0,40=0,3201|3202,2,,,,,15962=15,0=0,,,0,1,2,2,1,1,1,,,,,1|15963=15,Challenge_12005731_exec,记住知识点，做好准备的话，就去找武术宗师参加高级理论考试吧,,,,,,,,,,,,,2,5=0=3=15962=15=38.96=4.29=51.46=86.00|2=0=4=15962,,,,1600290,找到学者，请教高级理论考试知识点,,12002,Challenge_12005731_accept,,0,,,,
12005740,12005700,,高级理论测试,刺客,21,12019,职业挑战线,,40=0,0=0,40=0,5101|5102,2,,,,,15959=15,0=0,,,0,1,2,2,1,1,1,,,,,1|15953=15,Challenge_12005740_exec,记住知识点，做好准备的话，就去找导师参加高级理论考试吧,,,,,,,,,,,,,2,5=0=3=15959=15=38.96=4.29=51.46=86.00|2=0=4=15959,,,,1600300,找到学者，请教高级理论考试知识点,,12002,Challenge_12005740_accept,,0,,,,
12005750,12005700,,高级理论测试,猎人,21,12019,职业挑战线,,40=0,0=0,40=0,7101|7102,2,,,,,15960=15,0=0,,,0,1,2,2,1,1,1,,,,,1|15954=15,Challenge_12005750_exec,记住知识点，做好准备的话，就去找导师参加高级理论考试吧,,,,,,,,,,,,,2,5=0=3=15960=15=38.96=4.29=51.46=86.00|2=0=4=15960,,,,1600310,找到学者，请教高级理论考试知识点,,12002,Challenge_12005750_accept,,0,,,,
