Id,PreId,TogetherPreId,Name,TaskDes,Type,Chapter,ChapterName,ServerLevel,AcceptLimitBaseLevel,AcceptLimitJobLevel,PushLevel,AcceptLimitProfession,AcceptLimitSex,AcceptLimitItem,AcceptLimitIdentity,FinishLimitIdentity,FinishLimitCD,AcceptNpc,FinishNpc,ItemAfterAccept,ItemBeforeFinish,AcceptAutoPath,Accepttype,Finishtype,ShortcutShowType,FindwayType,AbandonType,DestroyType,LimitTask,CycleNumber,TargetSubTasks,TargetSubTaskChoose,Target1,SpecialMes1,TargetDes1,Target2,SpecialMes2,TargetDes2,Target3,SpecialMes3,TargetDes3,Target4,SpecialMes4,TargetDes4,Target5,SpecialMes5,TargetDes5,TargetRunType,TaskTrigger,IsReminder,FinishTips,NpcFavors,RewardID,DescAcceptable,DescCanFinish,TalkScript,TaskAcceptScriptTag,TaskFinishScriptTag,HideSymbol,AwardExhibition,IsShield,OpenSystemLimit,LocalizationArea
2000050,2000040,,特殊事件调查团,原来写信人便是当年和三王子一起私下出巡调查兄长死因的侍从，遭受诅咒的他奄奄一息，而从他口中你们接触到了王室诅咒命案最核心的黑暗秘密,2,2000010,特殊事件调查团,,40=0,0=0,40=0,0,2,,,,,14276=52,3511=41,,,1,1,1,2,1,1,1,,,,,27|6102=1|52=55.30=13.30=89.10,312.14,打开塔迪奇给你的调查记录，里面应该有重要内容,2|150074=10|52=49.64=13.30=87.49,,塔迪奇身上的诅咒引来了僵尸洞的魔物，保护好他,5|0=1|52=50.12=13.38=88.64,,塔迪奇看起来要不行了，回去目送这位勇士最后一程吧,3|201064=1|52=53.33=13.38=89.94,,三王子的侍从在痛苦之中牺牲了，向他致敬吧,1|14270=41,Branch_2000050_exec,线索链到此断裂了，只能回去找索林了,2,4=1=7=150074=10=52=46.06=13.38=86.88=8|4=1=22=6036|4=2=8=150074=10|4=2=16=6086|4=2=4=14276|4=2=3=14277=52=55.44=13.38=90.28=267.14|4=4=14=1=0=11553|3=0=4=14277|3=0=4=14270|4=3=11=201064=1=52=53.33=13.38=89.94|4=4=12=201064=1|4=3=14=1=0=11556|1=0=25=2691104,,,,1500100,遭受诅咒的侍从告知了你们三王子之死的真相,这起调查已经涉足太深了，将发现汇报给班波,2000,Branch_2000050_accept,Branch_2000050_finish,,,,,
2000510,1004900,,玛莎的日记,神秘人的线索指向，让你和巴雷蒙德有了新的想法，或许古娜是找到白女巫的突破口。单单从线索照片中的样貌形态猜想，两人有着不为人知的密切关系。,2,2000060,玛莎的日记,,43=0,0=0,43=0,0,2,,,,,14280=57,14281=60,,,1,1,1,2,1,1,1,1005080,,,,1|14284=7,Branch_2000510_exec1,问问他有没有Z团相关的信息,27|4054=1|7=64.28=9.80=87.59,,Z团似乎惹了大事，先查看赛依连给你的通缉令,1|14284=7,Branch_2000510_exec2,将通缉令还给赛依连，问问他有没有找到Z团的线索,,,,,,,2,5=0=3=14280=57=74.40=10.20=57.08=256.49|1=0=3=14284=7=65.85=9.80=87.58=171.77|1=0=3=14281=60=55.79=30.28=32.14=266.12|4=2=22=4036|3=0=4=14280,,,,1500110,神秘人的照片，让人对古娜充满疑惑，巴雷蒙德的信徒联系你，说大贤者委托他作为代表和你商榷此事,从赛依连那里得到了情报，去伊斯鲁德的酒吧里找巴德斯吧，能获取到更多的信息,2001,Branch_2000510_accept,Branch_2000510_finish,,,,,
2000520,2000510,,玛莎的日记,日记之中似乎透漏着少量的信息，应该和古娜有关。跟着巴德斯提供的其他信息，继续深入调查。,2,2000060,玛莎的日记,,43=0,0=0,43=0,0,2,,,,,4020=60,4020=60,,,1,1,1,2,1,1,1,,,,,2|140087=1|60=55.93=30.28=34.06,,看你没找来酒他似乎很失望，制服醉酒的巴德斯,1|14285=60,Branch_2000520_exec1,巴德斯看来很失意，安慰一下他吧,1|1338=21,Branch_2000520_exec2,去商人那里，买来制作果酒缺少的材料,,,,,,,2,1=0=4=14281|1=0=7=140087=1=60=55.79=30.28=32.14=0|4=1=8=140087=1|4=1=3=14285=60=55.79=30.28=32.14=266.12|1=0=14=2=14285=10926|1=0=4=14284,,,,1500120,巴德斯吵着要梦罗克的果酒，去找酒保看能否满足他,从商贩那里找来了缺少了调酒材料，交给酒保吧,2001,Branch_2000520_accept,Branch_2000520_finish,,,,,
2000530,2000520,,玛莎的日记,,2,2000060,玛莎的日记,,43=0,0=0,43=0,0,2,,,,,14285=60,14289=21,,,1,1,1,2,1,1,1,,,,,27|4055=1|60=55.86=30.28=33.81,,查看巴德斯给你的玛莎的日记,5|0=1|21=112.72=17.29=147.45,,前往原Z团窝点查看有没有其他线索,2|140066=1|21=108.41=17.29=151.05,,击败突然袭击你的怪异男子,3|200584=1|21=108.25=17.29=151.01,,捡起这附近遗落的东西,3|200596=1|21=107.44=17.29=151.54,,两篇日记似乎可以拼凑出一个完整的故事,2,4=1=7=140066=1=21=107.44=17.29=151.54=0|4=1=9=100045|4=2=14=1=0=10906|4=3=8=140066=1|4=3=11=200584=1=21=107.44=17.29=151.54=0|4=4=12=200584=1|4=4=22=4038=0|4=4=11=200596=1=21=107.44=17.29=151.54=0|2=0=12=200596=1|2=0=3=14289=21=105.5=17.22=153.65=86|2=0=4=14285|3=0=4=14289,,,,1500130,将酒保调制的果酒带给巴斯德尝尝,拼凑两篇日记的线索得到一个猜想，巴雷蒙德正巧也查到了这里，和他沟通一下,2001,Branch_2000530_accept,Branch_2000530_finish,,,,,
2000550,,2000530|1005100,追踪Z团,,2,2000061,追踪Z团,,46=0,0=0,46=0,0,2,,,,,14286=26,0=0,,,1,1,2,2,1,1,1,1005330,,,,27|4056=1|26=104.25=9.91=146.82,,查看巴雷蒙德给你的招募令,1|14287=26,Branch_2000550_exec,找麻略佳娜商量下，看能否从情报网找到有用线索,27|4057=1|26=68.17=9.91=102.99,,查看截获的Z团的密信,,,,,,,2,5=0=3=14286=26=102.34=9.91=147.29=104.62|4=1=3=14287=26=67.01=9.91=103.86=271.12|4=1=22=4041|2=0=22=4053|2=0=3=14288=26=165.32=9.91=147.67=78.18|2=0=14=1=0=10930,,,,1500140,巴雷蒙德书信联系你，说他现在在梦罗克，找到了Z团相关的线索,,2001,Branch_2000550_accept,,,,,,
2000560,2000550,,追踪Z团,你在疑似Z团窝点遭到了不明人的伏击，所幸找到了更多的日记和其他线索，Z团的秘密招募梦罗克已经展开，去那里看看。,2,2000061,追踪Z团,,46=0,0=0,46=0,0,2,,,,,14288=26,0=0,,,1,1,2,2,1,1,1,,,,,4|3060544=1|506=93.23=4.50=235.32,,收集暗号学专家提到的，暗号显影所需要的材料,15|3060543=5|506=94.37=4.50=120.80,,,15|3060542=10|506=95.67=4.50=107.57,,,,,,,,,1,1=0=4=14287|1=0=11=200597=1=506=93.23=4.50=235.32|1=0=7=1108=3=506=89.68=4.50=113.21=8|1=0=7=1101=5=506=95.49=4.50=100.27=10|2=0=12=200597=1|2=0=8=1108=3|2=0=8=1101=5,,,,1500150,麻略佳娜给了你一封密信，她告诉你想要解秘的话去找暗号学专家,,2001,Branch_2000560_accept,,,,,,
2000570,2000560,,追踪Z团,你最终从怪异男子身上得知了Z团新窝点所在，打算深入其中，不过他们的暗号还真是让人咋舌……,2,2000061,追踪Z团,,46=0,0=0,46=0,0,2,3060544=1|3060543=5|3060542=10,,,,14288=26,14286=26,,,1,1,1,2,1,1,1,,,,,27|4057=1|26=165.49=9.91=146.45,,查看显影后的纸条,5|0=1|28=71.20=9.19=188.81,,得到了暗号，前往麻略佳娜所说的地方寻找入口处的石碑,1|14283=28,Branch_2000570_exec,发现Z团秘密巢穴入口，与其对暗号进入其中,7|2220=1||28=61.56=9.38=192.38,,进入Z团窝点，找到首领三人组,3|200598=1|28=63.28=9.38=192.33,,Z团逃脱了，但是他们似乎丢了什么东西,2,4=1=22=4039=0|4=1=3=14283=28=60.16=9.19=193.43=307.06|4=2=14=1=0=10931|4=3=1=2220|4=4=11=200598=1=28=63.82=9.38=191.37=0|4=4=2=2220|2=0=12=200598=1|2=0=4=14288|2=0=9=100046|3=0=4=14283|3=0=4=14286,,,,1500160,得到了材料，返回梦罗克去找暗号学专家，他可以用这些东西解开暗号,日记内容的最后确实提到了古娜，但是还有众多疑点，去找巴雷蒙德交流一下吧,2001,Branch_2000570_accept,Branch_2000570_finish,,,,,
2000110,1005330,,英魂的列传,拉乐西斯因公殉职，追授骑士勋章，皇室决定为其撰写列传。\r\n班波找到你，说需要搜集拉乐西斯的生平事件，认为你是最合适的人选。,2,2000020,英魂的列传,,48=0,0=0,48=0,0,2,,,,,3511=41,0=0,,,1,1,2,2,1,1,1,,,,,27|4043=1|41=65.41=12.39=96.89,,查看班波提到的[王室冲突]的记录卷宗,1|3511=41,Branch_2000110_exec,结合这里的记录，班波还要补充一下,27|4044=1|41=65.41=12.39=96.89,,查看班波提到的[信物]的大致样子,,,,,,,2,4=1=22=4024|4=3=22=4057,,,,1500170,圣堂祭司班波发来邀约，似乎有些事需要你去执行,你大致了解了事情的缘由，拉乐西斯的过往等着你去揭开,2000,Branch_2000110_accept,,,,,,
2000120,2000110,,英魂的列传,在班波收留拉乐西斯之后，他时常在圣堂祷告中提到他的一个挚友，名为杨森。\r\n在埃尔贝塔，如今是一名船长，也许他知道些什么。,2,2000020,英魂的列传,,48=0,0=0,48=0,0,2,,,,,3511=41,0=0,,,1,1,2,2,1,1,1,,,,,5|0=1|507=71.20=12.40=45.48,,根据班波的线索，前往沉船迷宫寻找那枚遗失的戒指,27|4045=1|507=71.20=12.40=45.48,,使用班波给你的气息符文，幸运的话能够指引你找到目标,2|140062=1|507=75.19=11.60=70.43,,当年高大的船员变成了高大的邪骸海盗，击败他寻找戒指,3|200580=1|507=76.60=11.60=72.72,,有个闪闪发光的东西，快去看看是不是图示的戒指,,,,2,4=1=14=1=0=10896|4=2=7=140062=1=507=77.30=11.60=73.63=0|4=2=14=1=0=10897|4=3=8=140062=1|4=3=11=200580=1=507=77.30=11.60=73.63|2=0=12=200580=1|2=0=14=1=0=10898|4=3=24=2690926=507=77.30=11.60=73.63|4=4=25=2690926,,,,1500180,已经了解的差不多了，询问班波接下来可以做些什么,出乎意料的顺利找到拉乐西斯多年前的戒指，应该足以博得船长的信任,2000,Branch_2000120_accept,,,,,,
2000130,2000120,,英魂的列传,当你亮出衔尾蛇戒指，杨森船长认为你一定和拉乐西斯关系亲密，他答应告诉你一些拉乐西斯的过去。,2,2000020,英魂的列传,,48=0,0=0,48=0,0,2,,,,,3036=50,3511=41,,,1,1,1,2,1,1,1,,,,,1|3036=50,Branch_2000130_exec,船长似乎突然想到了什么重要的事,27|4046=1|50=188.97=19.47=111.21,,查看船长杨森提供的，拉乐西斯的遗物[老旧的信件],27|4047=1|50=198.42=17.74=85.6,,找个偏僻的地方触摸拉乐西斯的记忆水晶，查看里面储存的记忆片段,7|2221=1||50=198.42=17.74=85.6,,感同身受拉乐西斯的回忆,1|3036=50,Branch_2000130_exec2,大致得知了拉乐西斯的过去，和船长道别回去找班波吧,2,1=0=9=100050|4=2=22=4025=0|4=3=16=4045|4=3=1=2221|4=4=2=2221,,,,1500190,去埃尔贝塔找船长杨森，亮出戒指取得信任,拉乐西斯的过去调查了大概，回去告诉班波，详尽的资料他自会整理,2000,Branch_2000130_accept,Branch_2000130_finish,,,,,
