Id,PreId,TogetherPreId,Name,TaskDes,Type,Chapter,ChapterName,ServerLevel,AcceptLimitBaseLevel,AcceptLimitJobLevel,PushLevel,AcceptLimitProfession,AcceptLimitSex,AcceptLimitItem,AcceptLimitIdentity,FinishLimitIdentity,FinishLimitCD,AcceptNpc,FinishNpc,ItemAfterAccept,ItemBeforeFinish,AcceptAutoPath,Accepttype,Finishtype,ShortcutShowType,FindwayType,AbandonType,DestroyType,LimitTask,CycleNumber,TargetSubTasks,TargetSubTaskChoose,Target1,SpecialMes1,TargetDes1,Target2,SpecialMes2,TargetDes2,Target3,SpecialMes3,TargetDes3,Target4,SpecialMes4,TargetDes4,Target5,SpecialMes5,TargetDes5,TargetRunType,TaskTrigger,IsReminder,FinishTips,NpcFavors,RewardID,DescAcceptable,DescCanFinish,TalkScript,TaskAcceptScriptTag,TaskFinishScriptTag,HideSymbol,AwardExhibition,IsShield,OpenSystemLimit,LocalizationArea
28005030,,,寻找失踪人员,,28,28002,邪能调查,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|61712=5,Explore_28005040_exec,前线需要支援，快赶往协助,5|0=1|5=144.43=10.02=126.74,,寻找失踪的调查员,2|15201=8|5=145.70=10.02=131.42,,击败包围而来的邪能波利,1|61732=5,Explore_28005040_exec2,与失踪的调查员对话,,,,2,1=0=3=61732=5=147.40=10.01=135.24=230.00|4=2=14=2=61732=10616|4=4=4=61732,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28005040_finish,,,,,9
28005040,,,保护平民,,28,28002,邪能调查,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|61780=7,Explore_28005080_exec,威尔士需要你的帮助,5|0=1|5=119.46=10.01=88.98,,前往北门寻找求援的平民,2|15201=8|5=120.18=10.01=94.75,,击败周围的邪能波利,1|61733=5,Explore_28005080_exec2,成功救下了求援的平民，与他对话,,,,2,4=1=3=61733=5=119.89=10.01=98.86=185.00|4=2=14=2=61733=10599|4=4=4=61733,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28005080_finish,,,,,9
28005050,,,驱散邪能,,28,28002,邪能调查,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|61781=7,Explore_28001100_exec,教会正在招募人手协助,3|200480=1|5=101.41=10.01=43.54,,利用教会的净化药剂驱散城外的邪能,3|200481=1|5=153.46=10.03=38.78,,利用教会的净化药剂驱散城外的邪能,,,,,,,2,1=0=11=200480=1=5=101.41=10.01=43.54|1=0=11=200481=1=5=153.46=10.03=38.78|4=2=12=200480=1|4=2=14=1=0=10595|4=3=12=200481=1,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28001100_finish,,,,,9
28005060,,,运送物资,,28,28002,邪能调查,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|1032=7,Explore_28001080_exec,城中商人捐助了一批物资，请你前往接收,3|200441=1|7=124.39=9.82=37.21,,清点这批物资是否有缺漏,5|0=1|5=131.79=10.02=54.56,,将商人捐赠的物资送往前线,2|120082=10|5=131.79=10.02=54.56,,帮助骑士小队清理周边的邪能波利,1|61712=5,Explore_28001080_exec2,将商人捐赠的物资交给骑士团小队长,2,1=0=11=200441=1=7=124.39=9.82=37.21|4=2=12=200441=1|4=2=14=2=1032=10593|4=3=7=120082=10=5=131.79=10.02=54.56=5|4=3=14=2=61712=10594|4=4=8=120082=10,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28001080_finish,,,,,9
28005070,,,采集药材,,28,28002,邪能调查,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|61781=7,Explore_28001090_exec,教会正在招募人手协助,3|200442=1|10=78.26=14.84=112.79,,前往野外采摘教会所需的药材,2|120083=5|10=81.65=14.84=112.24,,击败四周涌来的魔物,1|61781=7,Explore_28001090_exec2,将采集到的药材带回教会,,,,2,4=1=11=200442=1=10=78.26=14.84=112.79|4=2=12=200442=1|4=2=7=120083=5=10=81.65=14.84=112.24=5|4=3=8=120083=5,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28001090_finish,,,,,9
28002010,,,补充武器,,28,28003,城防部署,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|61780=7,Explore_28001040_exec,威尔士需要你的帮助,1|3484=24,Explore_28001040_exec2,前往装备店询问骑士团订购的装备,3|200487=1|24=77.77=10.55=62.68,,将打造好的装备运送到北门,1|61712=5,Explore_28001040_exec3,将装备交给骑士团小队长,,,,2,4=2=11=200487=1=24=77.77=10.55=62.68|4=3=12=200487=1,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28001040_finish,,,,,9
28002020,,,收集样本,,28,28003,城防部署,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|61781=7,Explore_28005050_exec,教会正在招募人手协助,5|0=1|5=119.14=13.07=176.26,,前往邪能污染地采集样本,2|15208=1|5=113.74=13.07=178.28,,击败周围的巨大邪能波利,3|200488=1|5=105.83=13.07=179.04,,采集邪能污染地区的样本,,,,2,1=0=11=200488=1=5=105.83=13.07=179.04|4=4=12=200488=1,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28005050_finish,,,,,9
28002030,,,清理污染,,28,28003,城防部署,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|61714=5,Explore_28005030_exec,教会正在招募人手协助,2|15208=1|5=121.03=10.01=108.63,,击败污染地周围的巨大邪能波利,3|200489=1|5=118.87=10.01=118.55,,使用净化药剂净化污染地,2|15201=8|5=115.58=10.01=112.39,,击败蜂拥而来的邪能波利,,,,2,4=2=11=200489=1=5=118.87=10.01=118.55|4=3=12=200489=1,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28005030_finish,,,,,9
28002040,,,教训奸商,,28,28003,城防部署,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|61780=7,Explore_28001070_exec,威尔士需要你的帮助,1|61734=7,Explore_28001070_exec2,前往市场寻找肆意涨价的商人,2|120085=5|7=65.15=9.82=46.67,,击败商人的打手,1|61734=7,Explore_28001070_exec3,再次与这位商人交涉,,,,2,1=0=3=61734=7=70.06=9.82=46.92=279.00|4=2=7=120085=5=7=65.15=9.82=46.67=5|4=3=8=120085=5|4=3=14=2=61734=10592|3=0=4=61734,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28001070_finish,,,,,9
28002050,,,拦截信件,,28,28003,城防部署,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|61780=7,Explore_28005060_exec,威尔士需要你的帮助,3|200490=1|7=63.56=10.80=139.73,,前往城中间谍据点搜查,2|120086=5|7=63.00=10.80=145.64,,击败四周的他国间谍,3|200491=1|7=63.00=10.80=145.64,,捡起间谍掉落的信件,,,,2,4=1=11=200490=1=7=63.56=10.80=139.73|4=2=12=200490=1|4=2=14=3=120086=10596|4=2=7=120086=5=7=63.00=10.80=145.64=5|4=3=8=120086=5|4=3=11=200491=1=7=63.00=10.80=145.64|4=4=12=200491=1|4=4=14=1=0=10597,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28005060_finish,,,,,9
28002060,,,安抚民众,,28,28003,城防部署,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|1007=7,Explore_28001020_exec,城中的卫兵正在寻求帮助,1|1235=7,Explore_28001020_exec2,稳定商贩的情绪,1|1264=7,Explore_28001020_exec3,稳定居民的情绪,1|1056=7,Explore_28001020_exec4,稳定女孩的情绪,,,,2,,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28001020_finish,,,,,9
28006010,,,清理波利,,28,28004,邪能调查,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|61712=5,Explore_28005010_exec,前线需要支援，快赶往协助,2|15208=1|5=74.60=10.01=121.48,,寻找骑士团失踪的战士,1|61735=5,Explore_28005010_exec2,与受伤的战士对话,2|15201=8|5=78.23=10.03=168.26,,击败四周包围过来的邪能波利,,,,2,4=1=3=61735=5=65.79=10.01=126.96=163.00|3=0=4=61735,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28005010_finish,,,,,9
28006020,,,夺回物资,,28,28004,邪能调查,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|61712=5,Explore_28005070_exec,前线需要支援，快赶往协助,5|0=1|5=92.38=10.01=117.94,,前往物资失落地收回物资,2|15208=1|5=79.21=10.01=119.46,,击败周围的巨大邪能波利,3|200492=1|5=77.23=10.07=119.44,,回收失落的物资,,,,2,4=1=11=200492=1=5=77.23=10.07=119.44|4=2=14=1=0=10598|4=4=12=200492=1,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28005070_finish,,,,,9
28006030,,,调查污染,,28,28004,邪能调查,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|61712=5,Explore_28005020_exec,前线需要支援，快赶往协助,5|0=1|5=146.23=10.01=146.40,,前往邪能污染地采集样本,2|15201=8|5=149.42=10.01=148.98,,击败四周的邪能波利,3|200493=1|5=153.23=10.01=151.79,,采取污染地样本,1|61712=5,Explore_28005020_exec2,将采集到的污染样本带给骑士团小队长,2,4=1=11=200493=1=5=153.23=10.01=151.79|4=2=14=1=0=10590|4=5=12=200493=1,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28005020_finish,,,,,9
28006040,,,寻找失踪人员,,28,28004,邪能调查,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|61712=5,Explore_28005040_exec,前线需要支援，快赶往协助,5|0=1|5=144.43=10.02=126.74,,寻找失踪的调查员,2|15201=8|5=145.70=10.02=131.42,,击败包围而来的邪能波利,1|61736=5,Explore_28005040_exec2,与失踪的调查员对话,,,,2,1=0=3=61736=5=147.40=10.01=135.24=230.00|4=2=14=2=61736=10616|4=4=4=61736,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28005040_finish,,,,,9
28006050,,,保护平民,,28,28004,邪能调查,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|61780=7,Explore_28005080_exec,威尔士需要你的帮助,5|0=1|5=119.46=10.01=88.98,,前往北门寻找求援的平民,2|15201=8|5=120.18=10.01=94.75,,击败周围的邪能波利,1|61737=5,Explore_28005080_exec2,成功救下了求援的平民，与他对话,,,,2,4=1=3=61737=5=119.89=10.01=98.86=185.00|4=2=14=2=61737=10599|4=4=4=61737,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28005080_finish,,,,,9
28006060,,,调查污染,,28,28004,邪能调查,,0=0,0=0,0=0,0,2,,,,,0=0,61780=7,,,1,2,1,3,1,1,1,,,,,1|61712=5,Explore_28005020_exec,前线需要支援，快赶往协助,5|0=1|5=146.23=10.01=146.40,,前往邪能污染地采集样本,2|15201=8|5=149.42=10.01=148.98,,击败四周的邪能波利,3|200494=1|5=153.23=10.01=151.79,,采取污染地样本,1|61712=5,Explore_28005020_exec2,将采集到的污染样本带给骑士团小队长,2,4=1=11=200494=1=5=153.23=10.01=151.79|4=2=14=1=0=10590|4=5=12=200494=1,,,,8760010,,事情处理完毕，回去向威尔士报告吧,28001,,Evil_28005020_finish,,,,,9
