Id,PreId,TogetherPreId,Name,TaskDes,Type,Chapter,ChapterName,ServerLevel,AcceptLimitBaseLevel,AcceptLimitJobLevel,PushLevel,AcceptLimitProfession,AcceptLimitSex,AcceptLimitItem,AcceptLimitIdentity,FinishLimitIdentity,FinishLimitCD,AcceptNpc,FinishNpc,ItemAfterAccept,ItemBeforeFinish,AcceptAutoPath,Accepttype,Finishtype,ShortcutShowType,FindwayType,AbandonType,DestroyType,LimitTask,CycleNumber,TargetSubTasks,TargetSubTaskChoose,Target1,SpecialMes1,TargetDes1,Target2,SpecialMes2,TargetDes2,Target3,SpecialMes3,TargetDes3,Target4,SpecialMes4,TargetDes4,Target5,SpecialMes5,TargetDes5,TargetRunType,TaskTrigger,IsReminder,FinishTips,NpcFavors,RewardID,DescAcceptable,DescCanFinish,TalkScript,TaskAcceptScriptTag,TaskFinishScriptTag,HideSymbol,AwardExhibition,IsShield,OpenSystemLimit,LocalizationArea
20000520,20000510,,爱心服事莉莉拉,这串脚印是谁留下的呢？跟摊主丢失的鱼有什么关系吗？跟上去看看。,20,20005,服事佣兵,,28=0,0=0,28=0,0,2,,0,,,1039=7,0=0,,,1,1,2,2,1,1,1,,,,,5|0=1|7=42.96=10.00=71.33,,那个路人给你指了个方向，去看看,3|200479=1|7=43.63=9.82=71.07,,看看这只小猫咪怎么了,1|50280=7,Mercenary_20000520_exec_1,跟莉莉拉解释，不是你伤害的小猫咪,1|50280=7,Mercenary_20000520_exec_2,这只猫咪怎么会晕倒在这里呢？莉莉拉充满了疑问,3|200478=1|7=42.34=10.00=74.11,1,这是小猫咪刚吃过的鱼，检查一下有没有问题,2,1=0=11=200478=1=7=42.34=10.00=74.11|2=0=12=200478=1|4=2=3=50280=7=40.29=10.00=69.97=108.24|4=1=14=1=0=10477|4=4=14=1=0=10478|4=2=14=2=50280=10481|4=3=24=2690501=7=44.05=10.00=72.08|4=1=11=200479=1=7=44.38=9.82=71.86|4=2=12=200479=1|3=0=25=2690501|4=3=15=20000520,,,,1400090,刚刚那个人并没有注意到，再找找其他人打听一下,,20050,Mercenary_20000520_accept,,,,,,
20000530,20000520,,爱心服事莉莉拉,莉莉拉的秘密基地？有什么神奇的地方吗？看着眼前这个漂亮的女孩子，突然有点期待那个秘密基地呢！,20,20005,服事佣兵,,28=0,0=0,28=0,0,2,,0,,,50280=7,1244=7,,,1,1,1,2,1,1,1,,,,,5|0=1|7=33.86=10.00=138.78,,前往莉莉拉的秘密基地,1|50281=7,Mercenary_20000530_exec_1,这些小猫都是莉莉拉在照顾的吧,27|3035=1|7=32.57=10.00=138.38,252.82,用小鱼和猫猫互动,1|50281=7,Mercenary_20000530_exec_2,这些小鱼会是洛里菲丢失的那些吗？问问莉莉拉,5|0=1|7=46.73=9.82=42.66,,和莉莉拉一起去集市找洛里菲,2,1=0=4=50280|1=0=3=50281=7=40.29=10.00=69.97=108.24|4=4=4=50281|1=0=3=50284=7=30.35=10.00=137.90=105.28|1=0=3=50285=7=31.96=10.00=140.00=105.28|1=0=3=50286=7=32.35=10.00=136.73=15.28|3=0=4=50284|3=0=4=50285|3=0=4=50286|4=4=3=50282=7=35.78=10.00=139.50=285.28|3=0=4=50282|4=1=14=1=0=10479|4=3=14=1=0=10480|4=1=4=50283,,,,1400100,告诉莉莉拉你的检查结果,告诉洛里菲摊主你的调查结果吧,20050,Mercenary_20000530_accept,Mercenary_20000530_finish,,,,,
20100000,,,统御之证,想要雇佣更多的佣兵吗？需要获得骑士团相关负责人的认可，但是具体记不清了，去普隆德拉大教堂找佣兵管理员问问吧,20,20100,领袖勋章,,42=0,0=0,42=0,0,2,,0,,,3542=41,1048=7,,,1,1,1,2,1,1,1,,,,,1|1048=7,Mercenary_20100000_exec,名誉骑士有他的考核办法，听听他怎么说,2|140099=3|7=58.14=10.00=196.65,,击败默契度考验官，完成统御之证的考验,27|4078=1|7=51.31=10.00=201.17,,通过了测验，接过名誉骑士给你的统御之证,,,,,,,2,4=1=7=140099=3=7=59.94=10.00=195.08=4|4=2=8=140099=3|4=2=14=2=1048=10932,,,,1400110,想要带领两个佣兵吗？去普隆德拉大教堂找服事佣兵管理员伊欧娜问问吧,完成了考验，也领到了统御之证，名誉骑士似乎有话要说,20002,Mercenary_20100000_accept,Mercenary_20100000_finish,,,,,
20000000,,,孤独法师亚由美,去吉芬找到法师佣兵管理员爱奴智，让他介绍一位合适的法师佣兵给你,20,20000,法师佣兵,,42=0,0=0,42=0,0,2,,0,,,1680=16,0=0,,,1,1,2,3,1,1,1,,,,,5|0=1|16=147.72=17.03=93.92,,去集市寻找亚由美,5|0=1|16=149.86=17.03=81.93,,那边的角落似乎有什么动静，去看看,7|2241=1||16=152.76=17.03=79.47,,帮助亚由美赶跑欺负她的人,,,,,,,2,1=0=3=50201=16=155.68=17.03=75.68=339.77|4=1=14=1=0=11072|1=0=3=50204=16=154.08=17.03=79.27=135.05|4=3=4=50204|4=2=1=2241|2=0=2=2241,,,,1400120,去吉芬找到佣兵管理员询问法师佣兵相关事宜,问问亚由美是否受到惊吓,20000,Adventure_20000000_accept,,,,,,
20000010,20000000,,孤独法师亚由美,亚由美似乎看起来十分的孤僻，追上亚由美去告知亚由美自己此行的目的吧,20,20000,法师佣兵,,42=0,0=0,42=0,0,2,,0,,,50201=16,50206=16,,,1,1,1,2,1,1,1,,,,,3|200807=1|16=153.87=17.03=77.41,,捡起地上的本子看看,27|5039=1|16=153.87=17.03=77.41,,打开这本日记看看,5|0=1|16=117.83=17.03=54.66,,去追上亚由美，归还她的日记,2|150077=10|16=112.09=17.03=53.73,,帮助亚由美消灭这些魔物,,,,2,1=0=4=50201|1=0=3=50202=16=107.86=17.03=51.40=69.94|1=0=14=1=0=11073|4=1=14=1=0=11074|4=2=22=5030|4=3=14=1=0=11076|4=3=7=150077=10=16=109.61=17.03=52.39=5|4=4=8=150077=10|1=0=11=200807=1=16=154.07=17.03=76.57|4=1=12=200807=1|4=4=4=50202|4=4=3=50206=16=107.86=17.03=51.40=69.94|3=0=14=1=0=11087|4=3=24=2690956=16=107.86=17.03=51.4|2=0=25=2690956,,,,1400130,忘了亚由美听不见这件事，用手比划比划吧,告知亚由美自己的来意,20000,Adventure_20000010_accept,Adventure_20000010_finish,,,,,
20000020,20000010,,孤独法师亚由美,原来看起来孤僻的亚由美实际上十分的渴望友情，想办法打开亚由美的心扉吧,20,20000,法师佣兵,,42=0,0=0,42=0,0,2,,0,,,1639=16,50206=16,,,1,1,1,2,1,1,1,,,,,1|50206=16,Adventure_20000020_exec,告知亚由美给她买了冰淇淋,27|5040=1|16=109.65=17.03=51.99,255,给亚由美冰淇淋,,,,,,,,,,2,3=0=4=50206,,,,1400140,去找冰淇淋店主购买冰淇淋吧,询问亚由美是否愿意成为自己的佣兵,20000,Adventure_20000020_accept,Adventure_20000020_finish,,,,,
20000110,,,勇气商人娜塔莉,去艾尔贝塔找到商人佣兵管理员，让他介绍一位合适的商人佣兵给你吧,20,20001,商人佣兵,,42=0,0=0,42=0,0,2,,0,,,3054=50,0=0,,,1,1,2,3,1,1,1,,,,,5|0=1|50=154.62=19.40=89.91,,去集市附近寻找娜塔莉,1|50217=50,Adventure_20000110_exec_1,询问这个青年发生了什么,1|50215=50,Adventure_20000110_exec_2,告知娜塔莉自己此行的目的,7|2219=1||50=155.55=19.63=89.31,,娜塔莉似乎很生气，先让她冷静下来吧,,,,2,1=0=3=50215=50=157.19=19.47=90.58=172.80|1=0=3=50217=50=157.27=19.47=89.35=352.80|4=1=15=20000110|4=3=4=50217|4=3=1=2219|2=0=2=2219|4=2=15=20000111,,,,1400150,去艾尔贝塔寻找佣兵管理员询问商人佣兵事宜,终于让娜塔莉冷静下来了，询问她为什么这么生气,20001,Adventure_20000110_accept,,,,,,
20000120,20000110,,勇气商人娜塔莉,破坏了娜塔莉的告白，得帮助她好好再准备一场隆重的告白仪式,20,20001,商人佣兵,,42=0,0=0,42=0,0,2,,0,,,50215=50,50216=50,,,1,1,1,2,1,1,1,,,,,3|200808=1|50=212.53=17.27=106.29,,帮助娜塔莉采集海盐结晶,34|101006=1|50=159.07=17.23=140.75,50=103.12=22.27=206.46,找到娜塔莉的一箱气球，把这箱气球搬运到观景区,,,,,,,,,,2,1=0=4=50215|1=0=3=50216=50=102.19=22.27=210.19=174.14|1=0=11=200808=1=50=213.99=17.27=107.18|4=1=12=200808=1|4=1=11=200809=1=50=158.84=17.27=141.69|4=2=12=200809=1|3=0=3=50219=50=105.58=22.27=120.64=308.9|4=2=3=50225=50=103.66=22.27=207.32=206.16|4=1=14=1=0=11090,,,,1400160,作为补偿，帮助娜塔莉筹备一场正式的告白仪式,准备好了告白前的物资，询问娜塔莉接下去的步骤,20001,Adventure_20000120_accept,Adventure_20000120_finish,,,,,
20000130,20000120,,勇气商人娜塔莉,帮助娜塔莉准备好了告白仪式，帮助她把里斯特带到告白现场，但结局会如何呢？,20,20001,商人佣兵,,42=0,0=0,42=0,0,2,,0,,,50219=50,50216=50,,,1,1,1,2,1,1,1,,,,,5|0=1|50=101.33=22.27=203.08,,带着里斯特去告白现场,1|50216=50,Adventure_20000130_exec_1,告诉娜塔莉已经将里斯特带到，把现场留给他们两个,37|3=1|50=100.15=22.17=207.37,,等待娜塔莉告白,1|50226=50,Adventure_20000130_exec_2,娜塔莉告白被拒绝，里斯特似乎有话跟你说,,,,2,4=1=14=1=0=11078|4=2=15=20000130|4=4=14=2=50216=11079|1=0=3=50220=50=99.74=22.27=209.11=308.08|1=0=3=50221=50=105.29=22.27=211.29=178.05|1=0=3=50222=50=104.24=22.27=214.34=341.00|1=0=3=50223=50=100.82=22.27=213.09=192.43|1=0=3=50224=50=102.47=22.27=213.47=4.42|3=0=4=50220|3=0=4=50221|3=0=4=50222|3=0=4=50223|3=0=4=50224|3=0=4=50216|1=0=4=50225|1=0=10=3530101|4=1=23=3530101|1=0=4=50219|4=1=3=50226=50=101.57=22.27=204.85=353.57|2=0=4=50226,,,,1400170,遵照娜塔莉的指示去把里斯特带到告白现场,告白没有成功，询问娜塔莉是否要打拼事业，签订佣兵条约,20001,Adventure_20000130_accept,Adventure_20000130_finish,,,,,
20000410,,,痞子盗贼乔诺,梦罗克的佣兵管理员给你推荐的盗贼佣兵名叫乔诺，快去寻找他吧！,20,20004,盗贼佣兵,,42=0,0=0,42=0,0,2,,0,,,1912=26,50261=51,,,1,1,1,3,1,1,1,,,,,1|1957=26,Mercenary_20000410_exec_1,向周边的居民打听乔诺在哪,5|0=1|51=37.38=21.96=34.39,,去周围居民口中所说的黑店找乔诺,1|50261=51,Mercenary_20000410_exec_2,询问一下发生了什么事，保镖为何咄咄逼人？,7|2242=1||51=41.70=21.96=35.57,,他好像误解了你，打败他让他冷静下来,,,,2,1=0=3=50261=51=42.43=21.96=37.60=213.94|1=0=3=50262=51=41.70=21.96=35.57=33.94|3=0=4=50261|4=4=4=50262|4=1=3=50264=26=63.48=9.91=107.33=180.00|4=2=15=20000410|4=3=1=2242|2=0=2=2242,,,,1400180,可以拥有一个盗贼佣兵了！去找梦罗克的佣兵管理员咨询一下详情,和乔诺一起找个安全的地方谈谈吧,20040,Mercenary_20000410_accept,Mercenary_20000410_finish,,,,,
20000420,20000410,,痞子盗贼乔诺,明明刚刚帮助了这个乔诺，他却给你没有好脸色，还嫌弃你多管闲事。这个乔诺真是很欠揍啊！,20,20004,盗贼佣兵,,42=0,0=0,42=0,0,2,,0,,,50264=26,0=0,,,1,1,2,2,1,1,1,,,,,27|3032=1|26=62.10=9.91=106.67,,事情的原委应该能从这封信中知道吧！,1|50264=26,Mercenary_20000420_exec,这封信与乔诺在黑店做的事情又有什么关系呢？,3|200476=1|26=178.08=9.85=169.27,,挖取埋藏在旅馆旁边马厩里的吐真药剂,,,,,,,2,2=0=3=50265=26=55.72=9.91=84.27=75.84|2=0=3=50267=26=52.63=9.91=81.24=75.84|4=2=11=200476=1=26=179.11=9.91=169.16|2=0=12=200476=1|4=1=22=3008|2=0=4=50264,,,,1400190,乔诺看样子很生气，明明救了他，现在反倒像是做错了一样。,,20040,Mercenary_20000420_accept,,,,,,
20000430,20000420,,痞子盗贼乔诺,这次一定要帮助乔诺问到托力的消息，人不能就这样无缘无故的消失！,20,20004,盗贼佣兵,,42=0,0=0,42=0,0,2,,0,,,50265=26,50266=26,,,1,1,1,2,1,1,,,,,,27|3033=1|26=54.86=9.91=80.73,268.02,趁保镖不注意，快使用药剂,1|50267=26,Mercenary_20000430_exec_1,询问托力的事情,1|1958=26,Mercenary_20000430_exec_2,找到保镖口中那个退休的保镖队长,27|3034=1|26=164.39=9.85=60.32,,看看保密协议上都写了什么,,,,2,4=2=3=50266=26=55.72=9.91=84.27=75.84|4=2=4=50265|3=0=4=50266|4=4=22=3009|2=0=4=50267|4=1=24=2690966=26=52.63=9.91=81.24|4=2=25=2690966,,,,1400200,拿到药了，去跟乔诺汇合吧！,安慰一下失落的乔诺,20040,Mercenary_20000430_accept,Mercenary_20000430_finish,,,,,
20001200,20000330,,剑士佣兵进阶,找到剑士佣兵管理员塞巴利斯打听佣兵进阶事宜，完成塞巴利斯的指示,20,20012,剑士佣兵进阶任务,,40=0,0=0,40=0,0,2,,0,,,1349=21,1349=21,,,1,1,1,3,1,1,1,,,,,2|1020=10|505=134.48=12.43=73.11,,击败魔物，完成试炼,2|1092=10|505=150.49=12.43=69.15,,,,,,,,,,,,1,,,,,1400210,找到剑士佣兵管理员询问剑\r\n士佣兵进阶相关事宜,完成了魔物清剿，去找佣兵管理员交差吧,20012,Adventure_20001200_accept,Adventure_20001200_finish,,,,,
20001600,20000240,,弓手佣兵进阶,找到弓手佣兵管理者打听弓手佣兵进阶事宜,20,20012,弓手佣兵进阶,,40=0,0=0,40=0,0,2,,0,,,5704=52,5704=52,,,1,1,1,3,1,1,1,,,,,2|1176=20|48=129.75=46.96=125.21,,击败魔物，完成试炼,,,,,,,,,,,,,1,,,,,1400220,找到弓手佣兵管理员询问弓手佣兵进阶相关事宜,完成了魔物清剿，去找佣兵管理员交差吧,20012,Adventure_20001600_accept,Adventure_20001600_finish,,,,,
20001300,20000530,,服事佣兵进阶,找到服事佣兵管理者打听服事佣兵进阶事宜,20,20012,服事佣兵进阶,,40=0,0=0,40=0,0,2,,0,,,3542=41,3542=41,,,1,1,1,3,1,1,1,,,,,2|1104=8|7=167.64=10.80=207.59,,击败魔物，完成试炼,,,,,,,,,,,,,1,1=0=7=1104=8=7=171.14=10.80=218.13=10|2=0=8=1104=8,,,,1400230,找到服事佣兵管理员询问服事佣兵进阶相关事宜,完成了魔物清剿，去找佣兵管理员交差吧,20012,Adventure_20001300_accept,Adventure_20001300_finish,,,,,
