Id,NameDesign,Desc,Name,IsIP,SkillUuid,EffectIDs,TargetType,SkillScriptType,SpecialSkillType,SkillTargetRangeType,SkillRangeType,SkillHatedType,SkillType,SkillDamType,IsAffectedASPD,ASPDPercent,IsAffectedASPDExtra,IsAoe,PushInterupt,SkillAttr,IsKnockBack,Length,IsRangeAttrImpact,IsRangeWeaponAttrImpact,WeaponTypeLimit,SecondWeaponTypeLimit,Limits,IsDisableCD,EffectExIDs,SkillPanelPos,SpePreSkillRequired,LinkAutoAtack,IsChangeColor,ChangeColor,InteruptSkill,IsUseArrow,IconEx,LimitScene,LimitSceneType,NeedEffectRange,IsEffectExStandalone,IsPassive,AutoBattlePRI,SkillElementEnergy,EnergyTips,AnimationType,SingingAnimation,PreSkillRequired,SkillTypeIcon,Atlas,Icon,SkillDataPath,AITreeName,SkillDesc,SkillDescAdd,SimpleSkillDesc,ActiveCardDesc,AllowUI,LocalizationArea
100100101,"攻击时有概率降低对方魔法防御与物理防御,不可叠加,持续Z秒",宠物主动技,暗物质攻击,0,100100101,100100101,4,1,2,0,0,1,0,1,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Acolyte,UI_Icon_Skill_Acolyte_ChuanSongZhiZhen.png,,,,,,,,
100100201,附加宠物当前力量的*X%为附加伤害,宠物主动技,力量冲击,0,100100201,100100201,4,1,2,0,1,1,0,1,0,,1,0,1,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Thief,UI_Icon_Skill_Thief_ErDaoLianJiJingTong.png,,,,,,,,
100100301,附加宠物当前敏捷的*X%为附加伤害,宠物主动技,敏捷冲击,0,100100301,100100301,4,1,2,0,1,1,0,1,0,,1,0,1,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Archer,UI_Icon_Skill_Archer_FengZhiBu.png,,,,,,,,
100100401,附加宠物当前智力的*X%为附加伤害,宠物主动技,智力冲击,0,100100401,100100401,4,1,2,0,1,1,0,2,0,,1,0,1,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Alchemist,UI_Icon_Skill_Alchemist_NaoShouShu.png,,,,,,,,
100100501,"造成X点风属性伤害,有y%概率冰冻目标",宠物主动技,寒冰脉冲,0,100100501,100100501,4,1,2,0,1,1,0,2,0,,1,0,1,4,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Magician,UI_Icon_Skill_Magician_BingJianShu.png,,,,,,,,
100100601,"造成X点念属性伤害,有y%概率沉默目标",宠物主动技,沉默诅咒,0,100100601,100100601,4,1,2,0,1,1,0,2,0,,1,0,1,8,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Common,UI_Icon_Skill_GVG_chenmoxianjing.png,,,,,,,,
100100701,"造成X点地属性伤害,有y%概率石化目标",宠物主动技,石化之触,0,100100701,100100701,4,1,2,0,1,1,0,1,0,,1,0,1,2,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Magician,UI_Icon_Skill_Magician_ShiHuaShu.png,,,,,,,,
100100801,"造成X点无属性伤害, 有y%概率眩晕目标",宠物主动技,地震,0,100100801,100100801,4,1,2,0,0,1,0,1,0,,1,0,1,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Magician,UI_Icon_Skill_Magician_JuShiChongJiZhen.png,,,,,,,,
100100901,"造成X点念属性伤害,有y%概率睡眠目标",宠物主动技,催眠术,0,100100901,100100901,4,1,2,0,1,1,0,2,0,,1,0,1,8,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Magician,UI_Icon_Skill_Magician_YuanSuGanZhi.png,,,,,,,,
100101001,"造成X点念属性伤害,有y%概率恐惧目标",宠物主动技,威吓,0,100101001,100101001,4,1,2,0,0,1,0,1,0,,1,0,1,8,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Archer,UI_Icon_Skill_Archer_EXiaoZhiYan.png,,,,,,,,
100101101,"使用技能有X%概率给主人上一个随机输出向的增益Buff(加攻速,攻击力,暴击伤害,暴击概率),每个持续Y秒",宠物被动技,战斗祝福,0,100101101,100101101,4,1,2,0,1,1,0,1,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Archer,UI_Icon_Skill_Archer_XunYingShu.png,,,,,,,,
100101201,"使用技能有X%概率给主人上一个随机防御增益向Buff(持续恢复,加物防,加魔防,加闪避,加抗暴),每个持续Y秒",宠物被动技,防御祝福,0,100101201,100101201,4,1,2,0,1,1,0,1,0,,0,0,1,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Alchemist,UI_Icon_Skill_Alchemist_HuoMingZhiFu.png,,,,,,,,
100101301,受击时宠物有3%概率释放剑刃风暴,宠物被动技,反击压制,0,100101301,100101301,1,1,2,3,0,1,0,1,0,,0,1,0,0,0,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,Skill_Thief,UI_Icon_Skill_Thief_ErDaoLianJiJingTong.png,,,,,,,,
100101401,受击时宠物有3%概率释放治愈术,宠物被动技,治愈术,0,100101401,100101401,0,1,2,0,1,4,0,2,0,,0,0,1,6,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,2,Skill_Acolyte,UI_Icon_Skill_Acolyte_ZhiYuShu.png,,,,,,,,
100101501,"宠物上场对自身为圆心X米为半径范围内敌人造成冰冻1.5秒,不消耗魔法",宠物出场技能,寒冰领域,0,100101501,100101501,1,1,2,3,0,1,0,2,0,,0,1,0,4,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_BingDongShu.png,,,,,,,,
100101601,"宠物上场立即释放一次AOE对自身为圆心X米为半径范围内敌人造成Y点伤害并造成击退,不消耗魔法",宠物出场技能,不稳定元素,0,100101601,100101601,1,1,2,3,0,1,0,1,0,,0,1,0,2,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Common,UI_Icon_Skill_Common_QiSheng.png,,,,,,,,
100101701,"宠物上场后范围内友方的物理和魔法攻击上升X%持续Y秒,不消耗魔法",宠物出场技能,出场助威,0,100101701,100101701,1,1,2,3,0,2,0,2,0,,0,1,0,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Acolyte,UI_Icon_Skill_Acolyte_ShenWeiQiFu.png,,,,,,,,
100101801,"宠物上场后范围内敌人物理和魔法防御下降X%,持续Y秒,不消耗魔法",宠物出场技能,出场恐吓,0,100101801,100101801,1,1,2,3,0,1,0,1,0,,0,1,0,7,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_YuanSuGanZhi.png,,,,,,,,
100101901,"上场时对范围内所有友军进行一次治疗,恢复X点生命值与X点魔法值和魔法值,不消耗魔法",宠物出场技能,群体治愈,0,100101901,100101901,1,1,2,3,0,2,0,2,0,,0,1,0,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Acolyte,UI_Icon_Skill_Acolyte_TianShiZhiCiFu.png,,,,,,,,
100102001,"宠物上场后主人的物理和魔法攻击上升X%持续Y秒,不消耗魔法",宠物出场技能,出场助威Ⅱ,0,100102001,100102001,1,1,2,3,0,2,0,2,0,,0,1,0,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Acolyte,UI_Icon_Skill_Acolyte_ShenWeiQiFu.png,,,,,,,,
100102101,"宠物上场后范围内敌人物理和魔法防御下降X%,持续Y秒,不消耗魔法",宠物出场技能,出场恐吓Ⅱ,0,100102101,100102101,1,1,2,3,0,1,0,1,0,,0,1,0,7,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_YuanSuGanZhi.png,,,,,,,,
100102201,"宠物自身石化,持续Q秒,持续时间内使自身为圆心X米未半径范围内敌人闪避下降Y,抗暴率下降Z%,",特殊技能,石化术:必中,0,100102201,100102201,1,1,3,3,0,1,0,2,0,,1,0,1,2,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Magician,UI_Icon_Skill_Magician_ShiHuaShu.png,,,,,,,,
100102301,"宠物自身石化,持续Q秒,持续时间内使自身为圆心X米未半径范围内敌人移动速度下降Y%和攻击速度下降Z%,",特殊技能,石化术:迟缓,0,100102301,100102301,1,1,3,3,0,1,0,2,0,,1,0,1,2,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Magician,UI_Icon_Skill_Magician_ShiHuaShu.png,,,,,,,,
100102401,"宠物自身石化,持续Y秒,持续时间内使自身为圆心X米未半径范围内敌人沉默,",特殊技能,石化术:禁言,0,100102401,100102401,1,1,3,3,0,1,0,2,0,,1,0,1,2,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Magician,UI_Icon_Skill_Magician_ShiHuaShu.png,,,,,,,,
100102501,"降低主人X%的物理防御, 增加宠物Y%攻击速度,持续Z秒",特殊技能,极致输出,0,100102501,100102501,1,1,3,3,0,1,0,2,0,,1,0,1,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Magician,UI_Icon_Skill_Magician_AnZhiZhangBi.png,,,,,,,,
100102601,"使用后移除玩家自身所有控制类异常状态,可在被控制状态下使用",特殊技能,神圣净化,0,100102601,100102601,7,1,3,0,0,1,0,2,0,,1,0,1,6,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Acolyte,UI_Icon_Skill_Acolyte_FuHuoShu.png,,,,,,,,
100102701,"降低主人X%的防御, 增加宠物Y%攻击速度并且造成的伤害增加Z%,持续Z秒",特殊技能,极致输出,0,100102701,100102701,1,1,3,3,0,1,0,1,0,,1,0,1,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Magician,UI_Icon_Skill_Magician_AnZhiZhangBi.png,,,,,,,,
100102801,"给主人增加一个护盾, 该护盾可以吸收X点魔法伤害, 当达到护盾吸收上限后产生一次爆炸对范围内敌方单位造成Y点魔法伤害,护盾存续期间对异常状态的抗性上升Z%(减少持续时间)",特殊技能,护主,0,100102801,100102801,7,1,3,0,0,1,0,2,0,,1,0,1,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Crusader,UI_Icon_Skill_Paladin_XiSheng.png,,,,,,,,
100102901,"开启后每X秒消耗宠物自身魔法的1%, 对自身为圆心范围内所有单位每秒造成一次Y点的魔法闪电攻击",特殊技能,闪电护盾,0,100102901,100102901,4,1,3,3,0,1,0,2,0,,1,0,1,1,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Crusader,UI_Icon_Skill_Crusader_CiDun.png,,,,,,,,
100103001,"魅惑对方宠物(效果和生命体保持一致),持续X秒",特殊技能,魅惑,0,100103001,100103001,4,1,3,0,0,1,0,2,0,,1,0,1,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Alchemist,UI_Icon_Skill_Alchemist_ShengMingLunLi1.png,,,,,,,,
100103101,"以燃烧宠物自身生命值为代价, 每秒损失X%生命值,提升以自身为圆心Y米为半径范围内友方单位造成的所有物理伤害提升Z%,持续Q秒",特殊技能,生命献祭,0,100103101,100103101,1,1,3,3,0,1,0,2,0,,1,0,1,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Alchemist,UI_Icon_Skill_Alchemist_FuHuoShengMingTi.png,,,,,,,,
100103201,"以燃烧宠物自身魔法为代价,每秒损失X%魔法值,提升以自身为圆心Y米为半径范围内友方单位造成的魔法伤害提升Z%,持续Q秒",特殊技能,魔法献祭,0,100103201,100103201,1,1,3,3,0,1,0,2,0,,1,0,1,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Alchemist,UI_Icon_Skill_Alchemist_FuHuoShengMingTi.png,,,,,,,,
100103301,"对目标宠物造成Q点伤害并眩晕对方宠物Y秒,眩晕结束后沉默Z秒(沉默宠物主动技能和玩家指令技能)",特殊技能,撕咬,0,100103301,100103301,4,1,3,0,0,1,0,1,0,,1,0,1,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Alchemist,UI_Icon_Skill_Alchemist_HengYueSuDong1.png,,,,,,,,
100103701,闪电护盾雷劈(废弃),宠物出场技能,雷劈,0,100103701,100103701,4,,,0,0,1,0,1,0,,0,1,0,3,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Common,UI_Icon_Skill_Common_GongJi.png,,,,,,,,
100103801,风之眼,宠物特殊技能,风之眼,0,100103801,100103801,1,1,3,3,0,1,0,1,0,,0,1,0,1,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_BingDongShu.png,,,,,,,,
100103901,地之核,宠物特殊技能,地之核,0,100103901,100103901,1,1,3,3,0,1,0,1,0,,0,1,0,2,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_BingDongShu.png,,,,,,,,
100104001,火焰迸发,宠物特殊技能,火焰迸发,0,100104001,100104001,1,1,3,3,0,1,0,1,0,,0,1,0,3,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_BingDongShu.png,,,,,,,,
100104101,潮流涌动,宠物特殊技能,潮流涌动,0,100104101,100104101,1,1,3,3,0,1,0,1,0,,0,1,0,4,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_BingDongShu.png,,,,,,,,
100104201,巫毒喷雾,宠物特殊技能,巫毒喷雾,0,100104201,100104201,4,1,2,3,0,1,0,2,0,,0,1,0,5,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_BingDongShu.png,,,,,,,,
100104301,圣光天怒,宠物特殊技能,圣光天怒,0,100104301,100104301,1,1,3,3,0,1,0,2,0,,0,1,0,6,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_BingDongShu.png,,,,,,,,
100104401,魔王降临,宠物特殊技能,魔王降临,0,100104401,100104401,1,1,3,3,0,1,0,1,0,,0,1,0,7,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_BingDongShu.png,,,,,,,,
100104501,念力静默,宠物主动技能,念力静默,0,100104501,100104501,4,1,2,3,0,1,0,2,0,,0,1,0,8,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_BingDongShu.png,,,,,,,,
100104601,不死诅咒,宠物特殊技能,不死诅咒,0,100104601,100104601,1,1,3,3,0,1,0,1,0,,0,1,0,9,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_BingDongShu.png,,,,,,,,
100104701,神恩之赐,宠物特殊技能,神恩之赐,0,100104701,100104701,1,1,3,3,0,2,0,2,0,,0,1,0,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_BingDongShu.png,,,,,,,,
100104801,爆炸,护主爆炸,爆炸,0,100104801,100104801,1,,,3,0,1,0,1,0,,0,1,0,3,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_BingDongShu.png,,,,,,,,
100104901,火箭术,宠物主动技能,火箭术,0,100104901,100104901,4,1,2,0,1,1,0,2,0,,0,0,1,3,0,0,,,,,,0,,,,0,1,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_HuoJianShu.png,,,,,,,,
100105001,雷击术,宠物主动技能,雷击术,0,100105001,100105001,4,1,2,0,1,1,0,2,0,,0,0,1,1,0,0,,,,,,0,,,,0,1,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_LeiJiShu.png,,,,,,,,
100105101,地震术,宠物主动技能,地震术,0,100105101,100105101,4,1,2,0,1,1,0,1,0,,0,0,1,2,0,0,,,,,,0,,,,0,1,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_DiZhenShu.png,,,,,,,,
100105201,火球术,宠物主动技能,火球术,0,100105201,100105201,4,1,2,0,1,1,0,2,0,,0,1,1,3,1,0,,,,,,0,,,,0,1,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_HuoQiuShu.png,,,,,,,,
100105301,雷爆术,宠物主动技能,雷爆术,0,100105301,100105301,4,1,2,2,1,1,0,2,0,,0,1,1,1,1,0,,,,,,0,,,,1,1,,,,,,,1,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_LeiBaoShu.png,,,,,,,,
100105401,狂击,宠物主动技能,狂击,0,100105401,100105401,4,1,2,0,0,1,0,1,0,,1,0,1,0,1,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Swordman,UI_Icon_Skill_Swordman_kuangJi.png,,,,,,,,
100105501,连刺攻击,宠物主动技能,连刺攻击,0,100105501,100105501,4,1,2,0,0,1,0,1,0,,1,0,1,0,1,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,Skill_Swordman,UI_Icon_Skill_Swordman_LianCiGongJi.png,,,,,,,,
100105601,音速投掷,宠物主动技能,音速投掷,0,100105601,100105601,4,1,2,0,0,1,0,1,0,,0,0,1,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Thief,UI_Icon_Skill_Thief_YinSuTouZhi.png,,,,,,,,
100105701,暴风雪,宠物特殊技能,暴风雪,0,100105701,100105701,4,1,3,0,1,1,0,2,0,,0,1,1,4,0,0,,,,,,0,,,,0,0,,,,,,,1,,0,0,,,0,0,,,,,,,,,,,,
100105801,怒雷强击,宠物特殊技能,怒雷强击,0,100105801,100105801,4,1,3,0,1,1,0,2,0,,0,1,1,1,1,0,,,,,,0,,,,1,1,,,,,,,1,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_NuLeiQiangJi.png,,,,,,,,
100105901,陨石术,宠物特殊技能,陨石术,0,100105901,100105901,4,1,3,0,0,1,0,2,0,,0,1,1,3,0,0,,,,,,0,,,,1,0,,,,,,,1,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_YunShiShu.png,,,,,,,,
100106001,暴风雪召唤兽,,暴风雪召唤兽,0,100106001,100106001,1,,,3,1,1,0,2,0,,0,1,1,4,0,0,,,,,,0,,,,1,1,ColorGradient/Color_SkillRim_Bing,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_BaoFengXue.png,,,,,,,,
100106101,怒雷强击召唤兽,,怒雷强击召唤兽,0,100106101,100106101,1,,,3,1,1,0,2,0,,0,1,1,1,0,0,,,,,,0,,,,1,1,ColorGradient/Color_SkillRim_Lei,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_NuLeiQiangJi.png,,,,,,,,
100106201,陨石术召唤兽,,陨石术召唤兽,0,100106201,100106201,1,,,3,1,1,0,2,0,,0,1,1,3,0,0,,,,,,0,,,,1,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_YunShiShu.png,,,,,,,,
100106301,怒雷磁暴,释放怒雷强击1秒后生成一次AOE磁暴范围伤害，降低目标x%SP，10%概率造成定身,,0,100106301,100106301,1,,,3,0,1,0,2,0,,0,1,1,1,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,
100106501,迷雾陷阱,迷雾陷阱,迷雾陷阱,0,100106501,100106501,4,1,,0,1,1,0,0,0,,1,0,1,0,,0,,,,,,1,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Common,UI_Icon_Skill_Common_GongJi.png,,,,,,,,
100106601,神佑护盾,神佑护盾,神佑护盾,0,100106601,100106601,7,1,,0,1,1,0,0,0,,1,0,1,0,,0,,,,,,1,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Common,UI_Icon_Skill_Common_GongJi.png,,,,,,,,
100106701,元素吐息,神兽技能,元素吐息,1,100106701,100106701,1,1,3,3,0,1,0,2,0,,0,1,0,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Common,UI_Icon_Skill_Common_GongJi.png,,,,,,,,
100107101,女武神变身,特殊技能,女武神变身,0,100107101,100107101,1,1,3,3,0,1,0,1,0,,1,1,1,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Magician,UI_Icon_Skill_Magician_AnZhiZhangBi.png,,,,,,,,
