ID,MonsterId,PosInfo
128,60031,16
129,60030,16
130,20166,16
131,20167,16
132,20165,16
133,1048,17
134,1197,17|53|54
135,1007,17
136,25241,17
137,3082,17
138,1110,19|506
139,1111,19|506
140,1137,19|35
141,1098,19
142,1124,19
143,3060,19
144,1125,19
145,3097,19
146,1705,19
147,25421,20
148,60005,21
149,60006,21
150,25121,21
151,20175,21
152,20174,21
153,1252,23
154,1057,23|35|36|37|48|54|56|502|503|506|509|512|516
155,1170,23
156,1025,23
157,3069,23|45
158,1153,23
159,25512,25|2204|2205
160,60016,26
161,60017,26
162,60018,26
163,60019,26
164,60020,26
165,9452,26
166,9453,26
167,9454,26
168,26206,26
169,20179,26
170,3089,28
171,1169,28
172,1070,28
173,1075,28
174,9554,31
175,9553,31
176,9552,32
177,9555,32
178,9556,32
179,9551,32
180,60023,33
181,1209,33
182,1207,33
183,1130,34
184,25361,34
185,1131,34
186,1134,34
187,3120,34
188,1126,35|504|510
189,1034,35|502|3003
190,1185,35
191,25631,35
192,3076,35
193,3130,35
194,1265,35
195,1026,36|501
196,3073,36
197,1027,36|502
198,15050,36|45|48
199,15051,36|45|48
200,15004,36|45|48
201,1178,37
202,1182,37|513
203,3132,37
204,3062,38
205,1136,38
206,1258,38
207,1138,38
208,1190,38
209,21001,4100
210,21012,4100|4101|4102
211,21010,4100|4101|4102
212,21011,4100|4101|4102
213,21013,4100|4101|4102
214,21015,4100
215,21017,4100|4101|4102
216,21016,4100|4101|4102
217,21020,4100
218,21022,4100
219,21018,4100|4101|4102
220,21023,4100|4101|4102
221,21021,4100
222,21014,4100|4101|4102
223,21019,4100|4101|4102
224,21026,4100|4101|4102
225,21024,4100|4101|4102
226,21002,4100
227,21027,4100|4101|4102
228,28084,4100|4101|4102|2500|2501|2504
229,21028,4100|4101|4102
230,21030,4100|4101|4102
231,21037,4100|4101|4102
232,21040,4100|4101|4102
233,21007,4100|4101|4102
234,21008,4100|4101|4102
235,21009,4100|4101|4102
236,21041,4100
237,21042,4100
238,21043,4100
239,21044,4100
240,7538,4100|4101|4102|2013|2070|2087|2089|2094|2095|2114|2122|2125|2127|2129|2131|2134|2136|2141|2143|2188|2190|2192|2195|2197|2198|2203|2204|2208|2214|2215|2216|2218|2220|2221|2222|2223|2224|2226|2227|2229|2230|2232|2233|2235|2236|2237|2238|2239|2240|2245|2246|2247|2248|2249|2250|2251|2264|2265|2266|2269|2270|2271|2273|2278|2279|2280|2284|2287|2292|2293|2294|2296|2297|2298|2299|2300|2301|2302|2303|2304|2322|2323|2324|2325|2326|2327|2328|2329|2330|2331|2332|2333|2334|2338|2347|2348|2349|2350|2351|2352|2353|2354|2355|2400|2502|2505|2566|2567|2568|2569|2570|2571|2572|2573|2575|2576|2577|5144|9000
241,23001,4101|4102
242,23002,4101|4102
243,23004,4101|4102
244,23003,4101|4102
245,23009,4101|4102
246,23005,4101|4102
247,23006,4101|4102
248,23007,4101|4102
249,23008,4101|4102
250,21046,4101|4102
251,23011,4101|4102
252,23010,4101|4102
253,21045,4101|4102
254,60007,47
255,60008,47
256,60009,47
257,60010,47
258,25661,47
259,9455,47
260,9456,47
261,9458,47
262,9459,47
263,9457,47
264,9460,47
265,9568,47
266,26207,47
267,20161,47
268,20163,47
269,20164,47
270,20162,47
271,1176,48
272,3126,48
273,1263,48
274,15052,48
275,60011,50
276,60012,50
277,60013,50
278,60014,50
279,60015,50
280,9463,50
281,9451,50
282,20176,50
283,20177,50
284,20178,50
285,25691,52
286,1227,53|524
287,1228,53
288,3124,53
289,1266,53
290,1226,54
291,3123,54
292,1229,56
293,1230,56
294,1231,56
295,1234,56
296,25931,56
297,1233,56
298,1232,56
299,3128,56
300,1712,56
301,30548,59|62
302,30549,59|62
303,30550,59|62
304,30551,59|62
305,1250,67
306,1192,67|514
307,1189,67
308,1035,67|502|3001
309,3077,67
310,1259,68
311,3134,68
312,60034,71
313,60033,71
314,60035,71
315,120034,82
316,120035,82
317,60037,101
318,60036,101
319,60038,102
320,60039,102
321,60040,103
322,60041,103
323,27623,401
324,27644,401
325,27624,401
326,27645,401
327,27634,401
328,27625,401
329,27640,401
330,27626,401
331,27635,401
332,27630,401
333,27636,401
334,27637,401
335,27627,401
336,27638,401
337,27628,401
338,27658,401
339,27651,401
340,27632,401
341,27642,401
342,27643,401
343,27633,401
344,27659,401
345,27652,401
346,27654,401
347,27661,401
348,27655,401
349,27662,401
350,27641,401
351,27631,401
352,27665,401
353,27664,401
354,27647,401
355,27648,401
356,27667,401
357,27666,401
358,27668,401
359,27669,401
360,27671,401
361,27670,401
362,27676,401
363,27673,401
364,27660,401
365,27657,401
366,27653,401
367,27650,401
368,27678,401
369,27681,401
370,27682,401
371,27680,401
372,27679,401
373,15025,402
374,15026,402
375,15027,402
376,15028,402
377,15031,402
378,15032,402
379,15033,402
380,15034,402
381,15037,402
382,15040,402
383,15039,402
384,15038,402
385,15041,402
386,15042,402
387,15043,402
388,15048,404
389,15120,405
390,15084,405|406|407
391,15086,405
392,15083,405|406|407
393,15119,405|406|407
394,15121,405
395,15085,406
396,15164,406
397,15168,406
398,15165,406
399,15166,406
400,15167,406
401,15087,407
402,15129,407
403,15171,407
404,15124,407
405,15130,407
406,15172,407
407,15125,407
408,15126,407
409,15127,407
410,15173,407
411,15128,407
412,15147,407
413,1071,501
414,3081,501
415,1047,501
416,1050,501|503|506|509
417,1058,501|502|503|504|505|507|508|510|511|512|513|515|517|518|521|523
418,1055,502
419,1152,502
420,3133,502
421,1173,503
422,1172,503
423,1038,503|504|507
424,3084,503
425,3116,504
426,1179,504|508|510|516|518|521
427,3091,505
428,1092,505
429,1096,505
430,1091,505|507|514
431,1177,505
432,1020,505
433,1171,506
434,1108,506
435,1117,506
436,3104,506
437,1101,506|521
438,1109,506
439,1094,507
440,1104,507
441,1410,507
442,1262,507
443,3093,507
444,1105,508|512|518
445,1139,508|513|518
446,3103,508|518
447,1140,508|518
448,1141,508
449,1707,508|512|518
450,1128,509
451,1174,509
452,3118,509
453,1181,510
454,1184,510
455,1132,510
456,1204,510
457,3121,510
458,3064,511
459,1122,511
460,1097,511
461,1099,511
462,1119,511
463,3096,511
464,1264,511
465,1405,511
466,1102,512|516
467,1120,512
468,3113,512
469,1142,512|517|522
470,1106,512
471,1186,513
472,1210,513
473,3135,513
474,1406,513
475,1407,513
476,1199,514
477,1194,514
478,1193,514
479,1198,514
480,1201,514
481,3127,514
482,1710,514
483,1403,514
484,1251,515
485,1127,515
486,1191,515
487,1129,515
488,1195,515
489,3117,515
490,1115,516
491,1114,516
492,1222,516
493,3136,516
494,1235,517
495,1223,517
496,1236,517
497,3137,517
498,1253,519
499,1095,519
500,1093,519
501,1188,519
502,1112,519
503,1100,519
504,3092,519
505,3099,519
506,1706,519
507,1220,520|522
508,1212,520
509,1118,520
510,1249,520
511,1221,520
512,3129,520
513,1404,520|522
514,1033,521
515,1180,521
516,1183,521
517,3138,521
518,1261,522
519,1260,522
520,3125,522
521,1272,523
522,1273,523
523,1274,523
524,1275,523
525,3140,523
526,3139,523
527,1280,524
528,1277,524
529,3142,524
530,1278,525
531,1279,525
532,1282,525
533,1281,525
534,1276,525
535,3141,525
536,3143,525
537,6501,901
538,6502,901|931|961
539,6509,901|931|961
540,6510,901
541,6511,901
542,6516,902
543,6526,902|932|962
544,6527,902|932|962
545,6528,902|932|962
546,6529,902|932|962
547,6536,903
548,6538,903|933|963
549,6539,903|933|963
550,6540,903|933|963
551,6556,904
552,6563,904|934|964
553,6565,904|934|964
554,6591,905
555,6595,905|935|965
556,6596,905|935|965
557,6597,905|935|965
558,6611,906
559,6622,906
560,6623,906
561,6624,906
562,6620,906|936
563,6631,907
564,6639,907|937|967
565,6640,907|937|967
566,6641,907|937|967
567,6651,908
568,6659,908|938|968
569,6658,908
570,6571,909
571,6578,909|939|969
572,6580,909|939|969
573,6581,909|939|969
574,6579,909|939|969
575,6572,909|939|969
576,6600,910
577,6607,910|940|970
578,6609,910|940|970
579,6608,910|940|970
580,6682,911
581,6686,911|941|971
582,6683,911|941|971
583,6684,911|941|971
584,6685,911|941|971
585,6503,931
586,6504,931
587,6507,931
588,6518,932
589,6522,932
590,6541,933
591,6544,933
592,6545,933
593,6558,934
594,6564,934|964
595,6559,934
596,6594,935
597,6615,936
598,6625,936
599,6634,937
600,6642,937|967
601,6654,938
602,6660,938|968
603,6573,939
604,6603,940
605,6681,941
606,6505,961
607,6506,961
608,6508,961
609,6523,962
610,6524,962
611,6548,963
612,6551,963
613,6552,963
614,6560,964
615,6562,964
616,6567,964
617,6598,965
618,6613,966
619,6621,966
620,6626,966
621,6636,967
622,6655,968
623,6575,969
624,6604,970
625,6680,971
626,1064,1004|1007
627,1065,1004|1007
628,1066,1004|1007
629,1046,1004|1007
630,1073,1004|1007
631,1080,1004|1007
632,1081,1004|1007
633,5010,1008
634,5011,1008
635,5012,1008
636,8079,800
637,8080,800
638,8053,800
639,8081,800
640,8056,800
641,8062,801
642,8153,801|802|803|804|805|806
643,8058,802
644,8110,802|805
645,8065,803
646,8109,803|806
647,8114,803|806
648,8071,804
649,8067,805
650,8074,806
651,8115,807|808
652,8116,807|808
653,8117,807|808
654,8121,807
655,8122,808
656,8123,808
657,8124,808
658,8125,808
659,8132,808
660,8127,808
661,8128,808
662,8129,808
663,8130,808
664,8126,808
665,40001,1101|1102|1103|1104|1105|1106|1107|1108
666,40002,1101|1102|1103|1104|1105|1106|1107|1108
667,40003,1101
668,40004,1101
669,40005,1101|1102|1103|1104|1105|1106|1107|1108
670,40006,1101|1102|1103|1104|1105|1106|1107|1108
671,40022,1101|1102|1103|1104|1105|1106|1107|1108
672,40021,1101|1102|1103|1104|1105|1106|1107|1108
673,40024,1101|1102|1103|1104|1105|1106|1107|1108
674,40023,1101|1102|1103|1104|1105|1106|1107|1108
675,40007,1102
676,40008,1102
677,40009,1103
678,40010,1103
679,40011,1104
680,40012,1104
681,40013,1105
682,40014,1105
683,40015,1106
684,40016,1106
685,40017,1107
686,40018,1107
687,40019,1108
688,40020,1108
689,26135,1121|1122|1123|1124|1125|1126|1131|1132|1133|1134|1135|1136
690,26132,1121|1122|1123|1124|1125|1126|1131|1132|1133|1134|1135|1136
691,26136,1121|1122|1123|1124|1125|1126|1131|1132|1133|1134|1135|1136
692,26133,1121|1122|1123|1124|1125|1126|1131|1132|1133|1134|1135|1136
693,26019,1121|1122|1123|1124|1125|1126|1131|1132|1133|1134|1135|1136
694,26018,1121|1122|1123|1124|1125|1126|1131|1132|1133|1134|1135|1136
695,26155,1121
696,26010,1121|1131
697,26156,1122
698,26011,1122|1132
699,26157,1123
700,26012,1123|1133
701,26158,1124
702,26013,1124|1134
703,26163,1125
704,26022,1125|1135
705,26164,1126
706,26023,1126|1136
707,26159,1131
708,26160,1132
709,26161,1133
710,26162,1134
711,26165,1135
712,26166,1136
713,5355,1401
714,5357,1401|2014|2016|2018|2020|2021|2023|2034|2035|2036|2037|2038|2041|2050|2056|2066|2067|2068|2069|2071|2078|2080|2088|2097|2100|2106|2110|2111|2116|2117|2118|2119|2120|2121|2123|2124|2126|2128|2130|2132|2133|2135|2140|2144|2145|2146|2189|2211|2213|2252|2253|2259|2267|2281|2295|2305|2345|2362|2363|2364|2365|2416|2407|2408|2409|2410|2411|2815|4060|4061|4062|4063|4070|4071|4072|4073|7500|8503|8505|8506
715,5301,1500
716,5303,1500
717,5302,1500
718,5306,1500
719,5304,1500
720,5305,1500
721,40510,1601|1602|1604|1605|1607|1608|1610|1611
722,40538,1601|1602|1604|1605|1607|1608|1610|1611|1621|1622|1624|1625|1627|1628|1630|1631|1641|1642|1644|1645|1647|1648|1650|1651
723,40539,1601|1604|1607|1610|1622|1625|1628|1631
724,40533,1601|1604|1607|1610
725,40540,1601|1604|1607|1610|1622|1625|1628|1631
726,40541,1603|1606|1609|1612|1623|1626|1629|1632|1643|1646|1649|1652
727,40501,1603|1606|1609|1612
728,40511,1621|1622|1624|1625|1627|1628|1630|1631
729,40515,1622|1625|1628|1631
730,40529,1623|1626|1629|1632
731,40531,1623|1626|1629|1632
732,40502,1623|1626|1629|1632
733,40512,1641|1642|1644|1645|1647|1648|1650|1651
734,40517,1641|1642|1644|1645|1647|1648|1650|1651
735,40516,1641|1642|1644|1645|1647|1648|1650|1651
736,40536,1642|1643|1645|1646|1648|1649|1651|1652
737,40519,1642|1645|1648|1651
738,40518,1642|1643|1645|1646|1648|1649|1651|1652
739,40503,1643|1646|1649|1652
740,5052,2004
741,5051,2004|2010
742,5053,2004
743,5061,2005
744,5071,2007|2008
745,5072,2007
746,5073,2007
747,5074,2008
748,5076,2008
749,5077,2008
750,5081,2009
751,5083,2009
752,5084,2009
753,5055,2010
754,5091,2012
755,5092,2012
756,5093,2012
757,5094,2012
758,5101,2013|2018
759,5102,2013|2018
760,5103,2013|2018
761,5104,2013|2018
762,5105,2013|2018
763,9295,2013
764,5108,2013|2018
765,5109,2013|2016|2018
766,5110,2013|2016|2018
767,5111,2013|2016|2018
768,5112,2013|2016|2018
769,5113,2013|2016|2018
770,9296,2013
771,9297,2013
772,9294,2013
773,5141,2014
774,5142,2014
775,5143,2014
776,5144,2014
777,5145,2014
778,5147,2014
779,5148,2014
780,5149,2014
781,5150,2014
782,5151,2014
783,5152,2014
784,5153,2014
785,5154,2014
786,5155,2014
787,5156,2014
788,5157,2014
789,5158,2014
790,5159,2014
791,5160,2014
792,5161,2014
793,5163,2014
794,5164,2014
795,5166,2015
796,5167,2015
797,5121,2016
798,5122,2016
799,5123,2016
800,5125,2016
801,5114,2016|2018
802,5171,2017
803,5172,2017
804,5173,2017
805,5106,2018
806,5107,2018
807,5291,2019
808,5293,2019
809,5294,2019
810,5292,2019
811,5295,2019
812,5296,2019
813,5297,2019
814,5298,2019
815,5299,2019
816,2003802,2019|2032|2038|2039|2050|2051|2053|2079|2097|2122|2125|2131|2134|2143|2144|2215|2326|2330|2356|2708|2815|4000|4001|4002|4003|4040|4041|4042|4043|4110|4111|4112
817,5521,2020
818,5522,2020
819,5523,2020
820,5524,2020
821,5525,2020
822,5526,2020
823,5541,2021
824,5542,2021
825,5543,2021
826,5544,2021
827,5545,2021
828,5546,2021
829,5547,2021
830,5551,2022
831,5556,2022
832,5557,2022
833,5552,2022
834,5553,2022
835,5554,2022
836,5555,2022
837,5534,2023
838,5532,2023
839,5531,2023
840,5533,2023
841,5535,2023
842,5176,2024
843,5177,2024
844,5178,2024
845,5186,2025
846,5187,2025
847,5189,2025
848,5188,2025
849,30520,2026|5020
850,30523,2026|5020
851,30522,2026|5020
852,5196,2031|2035
853,5190,2031|2035
854,5197,2031|2036
855,5192,2031|2036
856,5198,2031|2037|2204|2301
857,5194,2031|2037|2204|2301
858,5562,2032
859,5561,2032
860,5563,2032
861,5564,2032
862,5566,2032
863,5596,2034
864,5591,2034
865,5592,2034
866,5593,2034
867,5594,2034
868,5595,2034
869,5602,2038
870,5601,2038
871,5603,2038
872,6051,2040
873,6055,2040
874,6057,2040
875,5649,2041
876,6071,2042
877,6041,2044
878,6047,2044
879,6049,2044
880,6061,2045
881,6066,2045
882,6068,2045
883,5621,2046
884,5625,2046
885,5627,2046
886,5661,2047
887,5662,2047
888,5671,2048
889,5672,2048
890,5651,2049
891,5655,2049
892,5733,2050
893,5732,2050
894,5731,2050
895,6013,2051
896,6017,2051
897,5606,2051
898,6031,2052
899,6036,2052
900,6033,2052
901,6037,2052
902,6039,2052
903,6009,2053
904,6021,2054
905,6025,2054
906,6028,2054
907,5681,2055
908,5682,2055
909,5683,2055
910,5691,2056
911,5692,2056
912,5693,2056
913,5694,2056
914,5695,2056
915,5696,2056
916,5697,2056
917,5698,2056
918,5699,2056
919,5703,2056
920,5704,2056
921,5705,2056
922,5707,2056
923,5708,2056
924,5709,2056
925,6942,2064
926,6943,2064
927,6941,2064
928,6961,2065
929,6962,2065
930,6963,2065
931,6964,2065
932,6966,2065
933,6967,2065
934,6968,2065
935,6969,2065
936,6970,2065
937,6971,2065
938,6982,2066
939,6984,2066
940,6985,2066
941,6986,2066
942,6981,2066
943,7001,2067|2331
944,7002,2067
945,7007,2067
946,7012,2067
947,7017,2067
948,7018,2067
949,7019,2067
950,7026,2068
951,7022,2068
952,7023,2068
953,7024,2068
954,7025,2068
955,7027,2068
956,7028,2068
957,7029,2068
958,7030,2068
959,7031,2068
960,7032,2068
961,6901,2069
962,6906,2069
963,6908,2069
964,6909,2069
965,6912,2069|2140
966,6913,2069|2140
967,6914,2069|2140
968,6915,2069|2140
969,7062,2070
970,7068,2070
971,7071,2070
972,7072,2070
973,7073,2070
974,7075,2070
975,7076,2070
976,7077,2070
977,7078,2070
978,7088,2070
979,7087,2070
980,7086,2070
981,7070,2070
982,7063,2070
983,7061,2070
984,7081,2071|2116|2117|2119|2120|2121
985,7082,2071|2116|2117|2119|2120|2121
986,7083,2071|2116|2117|2119|2120|2121
987,7096,2071|2116|2117|2118|2119|2120|2121
988,7048,2072|2073|2076
989,7049,2072|2074|2077
990,7044,2072|2073|2074|2077
991,7045,2072|2073|2075|2076
992,7046,2072|2073|2075|2076
993,7047,2073|2075|2076
994,7052,2074
995,7041,2074|2077
996,7042,2074|2077
997,7050,2075
998,7043,2075|2076
999,7051,2077
1000,7104,2078
1001,7103,2078
1002,7105,2078
1003,7106,2078
1004,7107,2078
1005,7201,2079
1006,7204,2079
1007,7205,2079
1008,7208,2079
1009,7206,2079
1010,7207,2079
1011,7209,2079
1012,7118,2080
1013,7120,2080
1014,7119,2080
1015,7126,2080
1016,7129,2080
1017,7141,2081
1018,7146,2081|2082|2084|2085|2086
1019,7149,2081|2082|2083|2084|2085|2086
1020,7147,2081|2082
1021,7148,2081
1022,7150,2081
1023,7143,2081
1024,7151,2082
1025,7157,2082
1026,7158,2082
1027,7159,2082
1028,7198,2082
1029,7199,2082
1030,7161,2083
1031,7164,2083
1032,7165,2083
1033,7167,2083
1034,7168,2083
1035,7166,2083
1036,7169,2083
1037,7178,2083
1038,7171,2084
1039,7142,2084
1040,7175,2084
1041,7176,2084
1042,7179,2084
1043,7177,2084
1044,7172,2084
1045,7181,2085
1046,7184,2085
1047,7185,2085
1048,7186,2085
1049,7187,2085
1050,7188,2085
1051,7191,2086
1052,7196,2086
1053,7194,2086
1054,7197,2086
1055,7195,2086
1056,7521,2087
1057,7522,2087
1058,7536,2087
1059,7535,2087
1060,7537,2087
1061,7532,2087
1062,7533,2087
1063,7534,2087
1064,7529,2087
1065,7530,2087
1066,7525,2087
1067,7544,2088|2416
1068,7545,2088|2416
1069,7546,2088
1070,7550,2088
1071,7540,2088
1072,7539,2088
1073,7551,2089
1074,30527,2092|2204|2205
1075,140003,2093|2094
1076,8301,2095
1077,8302,2095
1078,8305,2095
1079,8303,2095
1080,8304,2095
1081,8306,2095
1082,8334,2096
1083,8330,2096
1084,8311,2097
1085,8312,2097
1086,8315,2097
1087,8313,2097
1088,8316,2097
1089,8314,2097
1090,8253,2099|2105
1091,8254,2100|2106
1092,8252,2104
1093,8255,2107
1094,8256,2108
1095,8257,2109
1096,6806,2110
1097,6807,2110
1098,6808,2110
1099,6809,2110
1100,6810,2110
1101,6811,2110
1102,6812,2110
1103,6813,2110
1104,6814,2110
1105,6815,2110
1106,6816,2110
1107,6817,2110
1108,6820,2110
1109,6821,2110
1110,8351,2111
1111,8352,2112
1112,8353,2113
1113,8354,2114
1114,7131,2115
1115,7093,2118
1116,7094,2118
1117,7095,2118
1118,9210,2122
1119,9211,2122
1120,9212,2122
1121,9213,2122
1122,9214,2122
1123,9215,2122
1124,9216,2122
1125,9248,2122
1126,9352,2123
1127,9353,2123
1128,9354,2123
1129,9355,2123
1130,9231,2125
1131,9232,2125
1132,9233,2125
1133,9234,2125
1134,9235,2125
1135,9236,2125
1136,9237,2125
1137,9238,2125
1138,9239,2125
1139,9241,2125
1140,9242,2125
1141,9243,2125
1142,9244,2125
1143,9245,2125
1144,9772,2125|4050|4051|4052|4053
1145,9346,2125
1146,9240,2125
1147,9361,2126
1148,9363,2126
1149,9362,2126
1150,9364,2126
1151,9434,2126
1152,9435,2126
1153,9436,2126
1154,9423,2126
1155,9206,2127|2129|2188|2198|2203
1156,9202,2127|2188|2198|2203
1157,9971,2127|2188|2198|2203
1158,9972,2127|2188|2198|2203
1159,9976,2127|2188|2198|2203
1160,9977,2127|2188|2198|2203
1161,9357,2128
1162,9975,2129
1163,9204,2129
1164,9973,2129
1165,9974,2129
1166,9365,2130
1167,9366,2130
1168,9274,2131
1169,9275,2131
1170,9276,2131
1171,9277,2131
1172,9273,2131
1173,9279,2131
1174,7881,2131
1175,9270,2131
1176,9271,2131
1177,9356,2132
1178,9374,2133
1179,9372,2133
1180,9370,2133
1181,9373,2133
1182,9377,2133
1183,9376,2133
1184,9381,2133
1185,9380,2133
1186,9428,2133
1187,9429,2133
1188,9422,2133|2145
1189,9431,2133
1190,9430,2133
1191,9255,2134
1192,9256,2134
1193,9257,2134
1194,9251,2134
1195,9252,2134
1196,9253,2134
1197,9254,2134
1198,9250,2134
1199,9425,2135
1200,9368,2135
1201,9219,2136
1202,9218,2136
1203,9317,2136
1204,9369,2137
1205,6920,2140
1206,6907,2140
1207,6910,2140
1208,9302,2141
1209,9304,2141
1210,9305,2141
1211,9303,2141
1212,9306,2141
1213,9384,2142
1214,9385,2142
1215,9386,2142
1216,9387,2142
1217,9388,2142
1218,9389,2142
1219,9391,2142
1220,9390,2142
1221,9288,2143
1222,9287,2143
1223,9286,2143
1224,9285,2143
1225,9416,2144
1226,9413,2144
1227,9414,2144
1228,9415,2144
1229,9411,2144
1230,9412,2144
1231,9417,2144
1232,9419,2145
1233,9418,2145
1234,9420,2145
1235,9651,2146
1236,9652,2146
1237,9653,2146
1238,9659,2146
1239,9655,2146
1240,9657,2146
1241,8001,2147
1242,8004,2148
1243,8002,2149
1244,8321,2150
1245,8322,2150
1246,8324,2150
1247,9904,2189
1248,9903,2189
1249,9907,2189
1250,9902,2189
1251,9905,2189
1252,9906,2189
1253,9908,2189
1254,9910,2189
1255,9909,2189
1256,9915,2190
1257,9917,2190
1258,9918,2190
1259,9914,2190|2194
1260,9916,2190
1261,9912,2190
1262,9913,2190|2194
1263,9921,2190
1264,9919,2190
1265,9925,2191
1266,9924,2191
1267,9923,2191
1268,5567,2192
1269,9344,2192
1270,9342,2192
1271,9340,2192
1272,9927,2193
1273,9926,2193
1274,9930,2194
1275,9928,2194
1276,9929,2194
1277,9953,2195
1278,9954,2195
1279,9952,2195
1280,9335,2196
1281,9962,2197
1282,9960,2197
1283,9963,2197
1284,9964,2197
1285,9961,2197
1286,9965,2197
1287,9320,2199
1288,9321,2200
1289,9322,2201
1290,9323,2202
1291,9931,2205
1292,9970,2206
1293,9933,2207
1294,9935,2208
1295,9938,2209
1296,9937,2209
1297,9940,2209
1298,9939,2209
1299,9941,2209
1300,9327,2210
1301,9326,2210
1302,9329,2210
1303,9325,2210
1304,9328,2210
1305,9859,2211
1306,9853,2211
1307,9854,2211
1308,9858,2211
1309,9857,2211
1310,9856,2211
1311,9862,2211
1312,9860,2211
1313,9855,2211
1314,9393,2212
1315,9394,2212
1316,9395,2212
1317,9396,2212
1318,9399,2212
1319,9397,2212
1320,9398,2212
1321,9401,2213
1322,9402,2213
1323,9404,2213
1324,9405,2213
1325,9409,2213
1326,9406,2213
1327,9408,2213
1328,9403,2213
1329,9995,2214
1330,9996,2214
1331,9997,2214
1332,9998,2214
1333,9999,2214
1334,9986,2214
1335,9980,2215
1336,9981,2215
1337,9984,2215
1338,9982,2215
1339,9348,2216
1340,9345,2216
1341,27001,2217
1342,27002,2217
1343,27010,2218
1344,27011,2219
1345,27018,2220
1346,27019,2220
1347,27016,2220
1348,27017,2220
1349,27015,2220
1350,27020,2220
1351,27026,2221
1352,27028,2221
1353,27029,2221
1354,27027,2221
1355,27501,2222
1356,27503,2223
1357,27510,2223
1358,27509,2224
1359,27511,2224
1360,27516,2225
1361,27513,2225
1362,27514,2225
1363,27515,2225
1364,27517,2225
1365,27507,2225
1366,27519,2225
1367,27506,2225
1368,27512,2226
1369,27508,2226
1370,27040,2227
1371,27035,2227
1372,27038,2227
1373,27039,2227
1374,27036,2227
1375,27037,2227
1376,27041,2227
1377,27042,2227
1378,27044,2227
1379,27043,2227
1380,27051,2228
1381,27052,2228
1382,27054,2228
1383,27055,2228
1384,27053,2228
1385,26502,2229
1386,26504,2229
1387,26503,2229
1388,26505,2229
1389,26506,2229
1390,26507,2229
1391,26511,2229
1392,26508,2229
1393,26512,2229
1394,26513,2229
1395,26514,2229
1396,26501,2230
1397,27060,2231
1398,27061,2231
1399,27062,2231
1400,27063,2231
1401,27064,2231
1402,27065,2231
